id,rarity,cumulative_times_ssr,aptitude_num,probability,profession_id,profession_name,talent_group
11365,4,39249,46,5,20001,猎人,203
11366,4,39249,47,4,20001,猎人,203
11367,4,39249,48,3,20001,猎人,203
11368,4,39249,49,2,20001,猎人,203
11369,4,39249,50,1,20001,猎人,203
11370,4,39249,42,10,30001,学者,303
11371,4,39249,43,9,30001,学者,303
11372,4,39249,44,8,30001,学者,303
11373,4,39249,44,7,30001,学者,303
11374,4,39249,45,6,30001,学者,303
11375,4,39249,46,5,30001,学者,303
11376,4,39249,47,4,30001,学者,303
11377,4,39249,48,3,30001,学者,303
11378,4,39249,49,2,30001,学者,303
11379,4,39249,50,1,30001,学者,303
11380,4,39999,42,10,10001,战士,103
11381,4,39999,43,9,10001,战士,103
11382,4,39999,44,8,10001,战士,103
11383,4,39999,44,7,10001,战士,103
11384,4,39999,45,6,10001,战士,103
11385,4,39999,46,5,10001,战士,103
11386,4,39999,47,4,10001,战士,103
11387,4,39999,48,3,10001,战士,103
11388,4,39999,49,2,10001,战士,103
11389,4,39999,50,1,10001,战士,103
11390,4,39999,42,10,20001,猎人,203
11391,4,39999,43,9,20001,猎人,203
11392,4,39999,44,8,20001,猎人,203
11393,4,39999,44,7,20001,猎人,203
11394,4,39999,45,6,20001,猎人,203
11395,4,39999,46,5,20001,猎人,203
11396,4,39999,47,4,20001,猎人,203
11397,4,39999,48,3,20001,猎人,203
11398,4,39999,49,2,20001,猎人,203
11399,4,39999,50,1,20001,猎人,203
11400,4,39999,42,10,30001,学者,303
11401,4,39999,43,9,30001,学者,303
11402,4,39999,44,8,30001,学者,303
11403,4,39999,44,7,30001,学者,303
11404,4,39999,45,6,30001,学者,303
11405,4,39999,46,5,30001,学者,303
11406,4,39999,47,4,30001,学者,303
11407,4,39999,48,3,30001,学者,303
11408,4,39999,49,2,30001,学者,303
11409,4,39999,50,1,30001,学者,303
11410,4,40879,42,10,10001,战士,103
11411,4,40879,43,9,10001,战士,103
11412,4,40879,44,8,10001,战士,103
11413,4,40879,44,7,10001,战士,103
11414,4,40879,45,6,10001,战士,103
11415,4,40879,46,5,10001,战士,103
11416,4,40879,47,4,10001,战士,103
11417,4,40879,48,3,10001,战士,103
11418,4,40879,49,2,10001,战士,103
11419,4,40879,50,1,10001,战士,103
11420,4,40879,42,10,20001,猎人,203
11421,4,40879,43,9,20001,猎人,203
11422,4,40879,44,8,20001,猎人,203
11423,4,40879,44,7,20001,猎人,203
11424,4,40879,45,6,20001,猎人,203
11425,4,40879,46,5,20001,猎人,203
11426,4,40879,47,4,20001,猎人,203
11427,4,40879,48,3,20001,猎人,203
11428,4,40879,49,2,20001,猎人,203
11429,4,40879,50,1,20001,猎人,203
11430,4,40879,42,10,30001,学者,303
11431,4,40879,43,9,30001,学者,303
11432,4,40879,44,8,30001,学者,303
11433,4,40879,44,7,30001,学者,303
11434,4,40879,45,6,30001,学者,303
11435,4,40879,46,5,30001,学者,303
11436,4,40879,47,4,30001,学者,303
11437,4,40879,48,3,30001,学者,303
11438,4,40879,49,2,30001,学者,303
11439,4,40879,50,1,30001,学者,303
11440,4,41897,42,10,10001,战士,103
11441,4,41897,43,9,10001,战士,103
11442,4,41897,44,8,10001,战士,103
11443,4,41897,44,7,10001,战士,103
11444,4,41897,45,6,10001,战士,103
11445,4,41897,46,5,10001,战士,103
11446,4,41897,47,4,10001,战士,103
11447,4,41897,48,3,10001,战士,103
11448,4,41897,49,2,10001,战士,103
11449,4,41897,50,1,10001,战士,103
11450,4,41897,42,10,20001,猎人,203
11451,4,41897,43,9,20001,猎人,203
11452,4,41897,44,8,20001,猎人,203
11453,4,41897,44,7,20001,猎人,203
11454,4,41897,45,6,20001,猎人,203
11455,4,41897,46,5,20001,猎人,203
11456,4,41897,47,4,20001,猎人,203
11457,4,41897,48,3,20001,猎人,203
11458,4,41897,49,2,20001,猎人,203
11459,4,41897,50,1,20001,猎人,203
11460,4,41897,42,10,30001,学者,303
11461,4,41897,43,9,30001,学者,303
11462,4,41897,44,8,30001,学者,303
11463,4,41897,44,7,30001,学者,303
11464,4,41897,45,6,30001,学者,303
11465,4,41897,46,5,30001,学者,303
11466,4,41897,47,4,30001,学者,303
11467,4,41897,48,3,30001,学者,303
11468,4,41897,49,2,30001,学者,303
11469,4,41897,50,1,30001,学者,303
11470,4,42647,42,10,10001,战士,103
11471,4,42647,43,9,10001,战士,103
11472,4,42647,44,8,10001,战士,103
11473,4,42647,44,7,10001,战士,103
11474,4,42647,45,6,10001,战士,103
11475,4,42647,46,5,10001,战士,103
11476,4,42647,47,4,10001,战士,103
11477,4,42647,48,3,10001,战士,103
11478,4,42647,49,2,10001,战士,103
11479,4,42647,50,1,10001,战士,103
11480,4,42647,42,10,20001,猎人,203
11481,4,42647,43,9,20001,猎人,203
11482,4,42647,44,8,20001,猎人,203
11483,4,42647,44,7,20001,猎人,203
11484,4,42647,45,6,20001,猎人,203
11485,4,42647,46,5,20001,猎人,203
11486,4,42647,47,4,20001,猎人,203
11487,4,42647,48,3,20001,猎人,203
11488,4,42647,49,2,20001,猎人,203
11489,4,42647,50,1,20001,猎人,203
11490,4,42647,42,10,30001,学者,303
11491,4,42647,43,9,30001,学者,303
11492,4,42647,44,8,30001,学者,303
11493,4,42647,44,7,30001,学者,303
11494,4,42647,45,6,30001,学者,303
11495,4,42647,46,5,30001,学者,303
11496,4,42647,47,4,30001,学者,303
11497,4,42647,48,3,30001,学者,303
11498,4,42647,49,2,30001,学者,303
11499,4,42647,50,1,30001,学者,303
