id,name,quality,level,extraordinary_equip_id,equip_id,dressId,exp,price_gold,purchase_price,auction_price,price_diamond,hp_basic,atk_basic,def_basic,spd_basic,acc_basic,dodge_basic,cri_basic,tough_basic,piercing_dmg,burn_dmg,ment_dmg,electricity_dmg,radiation_dmg,piercing_res,burn_res,ment_res,electricity_res,radiation_res,artisan_exp,discount_energy,double_energy,recommend_energy,probability_make,improve_quality_diamond,talk_success_energy,talk_failure_energy,fixGem
10004154,史诗爆能手枪,104,5,,4150,204150,75000,117000,58500,117000,2,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,255,570,120,18,1848,2,1,195
10004155,传奇爆能手枪,105,5,,4150,204150,75000,195000,97500,195000,2,0,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,255,570,120,4,2310,2,1,324
10004161,南瓜手枪,101,7,,4160,204160,97200,217800,108900,217800,2,0,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,648,1422,288,9053,771,2,1,114
10004162,优秀南瓜手枪,102,7,,4160,204160,97200,283140,141570,283140,2,0,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,648,1422,288,800,825,2,1,144
10004163,无暇南瓜手枪,103,7,,4160,204160,97200,435600,217800,435600,2,0,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,648,1422,288,125,1650,2,1,231
10004164,史诗南瓜手枪,104,7,,4160,204160,97200,653400,326700,653400,2,0,2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,648,1422,288,18,3297,2,1,345
10004165,传奇南瓜手枪,105,7,,4160,204160,97200,1089000,544500,1089000,2,0,3111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,648,1422,288,4,4122,2,1,576
10004171,多管燧发手枪,101,3,,4170,204170,12000,3600,1800,3600,2,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,120,255,45,9053,123,2,1,30
10004172,优秀多管燧发手枪,102,3,,4170,204170,12000,4680,2340,4680,2,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,120,255,45,800,132,2,1,30
10004173,无暇多管燧发手枪,103,3,,4170,204170,12000,7200,3600,7200,2,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,120,255,45,125,264,2,1,42
10004174,史诗多管燧发手枪,104,3,,4170,204170,12000,10800,5400,10800,2,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,120,255,45,18,528,2,1,66
10004175,传奇多管燧发手枪,105,3,,4170,204170,12000,18000,9000,18000,2,0,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,120,255,45,4,663,2,1,108
10004181,金伯利彩弹短枪,101,8,,4180,204180,156000,750000,375000,750000,2,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1170,2595,528,9053,996,2,1,147
10004182,优秀金伯利彩弹短枪,102,8,,4180,204180,156000,975000,487500,975000,2,0,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1170,2595,528,800,1062,2,1,186
10004183,无暇金伯利彩弹短枪,103,8,,4180,204180,156000,1500000,750000,1500000,2,0,1572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1170,2595,528,125,2121,2,1,297
10004184,史诗金伯利彩弹短枪,104,8,,4180,204180,156000,2250000,1125000,2250000,2,0,2283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1170,2595,528,18,4242,2,1,444
10004185,传奇金伯利彩弹短枪,105,8,,4180,204180,156000,3750000,1875000,3750000,2,0,3429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1170,2595,528,4,5304,2,1,741
10005011,蒙德拉贡步枪,101,1,,5010,205010,1620,930,465,930,2,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,27,15,8750,66,2,1,30
10005012,优秀蒙德拉贡步枪,102,1,,5010,205010,1620,1209,606,1209,2,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,27,15,900,72,2,1,30
10005013,无暇蒙德拉贡步枪,103,1,,5010,205010,1620,1860,930,1860,2,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,27,15,300,144,2,1,30
10005014,史诗蒙德拉贡步枪,104,1,,5010,205010,1620,2790,1395,2790,2,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,27,15,40,288,2,1,30
10005015,传奇蒙德拉贡步枪,105,1,,5010,205010,1620,4650,2325,4650,2,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,27,15,10,360,2,1,51
10005021,UZI冲锋枪,101,2,,5020,205020,4350,2115,1059,2115,2,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,66,15,8862,111,2,1,30
10005022,优秀UZI冲锋枪,102,2,,5020,205020,4350,2751,1377,2751,2,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,66,15,850,120,2,1,30
10005023,无暇UZI冲锋枪,103,2,,5020,205020,4350,4230,2115,4230,2,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,66,15,250,240,2,1,33
10005024,史诗UZI冲锋枪,104,2,,5020,205020,4350,6345,3174,6345,2,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,66,15,30,480,2,1,51
10005025,传奇UZI冲锋枪,105,2,,5020,205020,4350,10575,5289,10575,2,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,66,15,8,600,2,1,84
10005031,95式冲锋步枪,101,3,,5030,205030,8550,3900,1950,3900,2,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,75,180,30,9053,162,2,1,30
10005032,优秀95式冲锋步枪,102,3,,5030,205030,8550,5070,2535,5070,2,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,75,180,30,800,174,2,1,30
10005033,无暇95式冲锋步枪,103,3,,5030,205030,8550,7800,3900,7800,2,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,75,180,30,125,348,2,1,48
10005034,史诗95式冲锋步枪,104,3,,5030,205030,8550,11700,5850,11700,2,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,75,180,30,18,696,2,1,72
10005035,传奇95式冲锋步枪,105,3,,5030,205030,8550,19500,9750,19500,2,0,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,75,180,30,4,870,2,1,123
10005051,UMP9冲锋枪,101,4,,5050,205050,18300,13500,6750,13500,2,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,150,345,75,9053,240,2,1,36
10005052,优秀UMP9冲锋枪,102,4,,5050,205050,18300,17550,8775,17550,2,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,150,345,75,800,258,2,1,45
10005053,无暇UMP9冲锋枪,103,4,,5050,205050,18300,27000,13500,27000,2,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,150,345,75,125,516,2,1,72
10005054,史诗UMP9冲锋枪,104,4,,5050,205050,18300,40500,20250,40500,2,0,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,150,345,75,18,1032,2,1,108
10005055,传奇UMP9冲锋枪,105,4,,5050,205050,18300,67500,33750,67500,2,0,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,150,345,75,4,1290,2,1,180
10005061,AK47突击步枪,101,5,,5060,205060,31500,30000,15000,30000,2,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,225,495,105,9053,330,2,1,51
10005062,优秀AK47突击步枪,102,5,,5060,205060,31500,39000,19500,39000,2,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,225,495,105,800,354,2,1,63
10005063,无暇AK47突击步枪,103,5,,5060,205060,31500,60000,30000,60000,2,0,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,225,495,105,125,708,2,1,99
10005064,史诗AK47突击步枪,104,5,,5060,205060,31500,90000,45000,90000,2,0,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,225,495,105,18,1416,2,1,150
10005065,传奇AK47突击步枪,105,5,,5060,205060,31500,150000,75000,150000,2,0,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,225,495,105,4,1770,2,1,249
10005081,M416突击步枪,101,6,,5080,205080,57000,72000,36000,72000,2,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,345,765,150,9053,471,2,1,72
10005082,优秀M416突击步枪,102,6,,5080,205080,57000,93600,46800,93600,2,0,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,345,765,150,800,504,2,1,87
10005083,无暇M416突击步枪,103,6,,5080,205080,57000,144000,72000,144000,2,0,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,345,765,150,125,1008,2,1,141
10005084,史诗M416突击步枪,104,6,,5080,205080,57000,216000,108000,216000,2,0,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,345,765,150,18,2016,2,1,213
10005085,传奇M416突击步枪,105,6,,5080,205080,57000,360000,180000,360000,2,0,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,345,765,150,4,2520,2,1,354
10005091,塔沃夫突击步枪,101,7,,5090,205090,81000,207000,103500,207000,2,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,570,1260,255,9053,612,2,1,93
10005092,优秀塔沃夫突击步枪,102,7,,5090,205090,81000,269100,134550,269100,2,0,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,570,1260,255,800,654,2,1,114
10005093,无暇塔沃夫突击步枪,103,7,,5090,205090,81000,414000,207000,414000,2,0,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,570,1260,255,125,1308,2,1,183
10005094,史诗塔沃夫突击步枪,104,7,,5090,205090,81000,621000,310500,621000,2,0,1632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,570,1260,255,18,2616,2,1,276
10005095,传奇塔沃夫突击步枪,105,7,,5090,205090,81000,1035000,517500,1035000,2,0,2448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,570,1260,255,4,3270,2,1,459
10005101,G36C突击枪,101,8,,5100,205100,132000,630000,315000,630000,2,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,960,2145,435,9053,741,2,1,111
10005102,优秀G36C突击枪,102,8,,5100,205100,132000,819000,409500,819000,2,0,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,960,2145,435,800,792,2,1,138
10005103,无暇G36C突击枪,103,8,,5100,205100,132000,1260000,630000,1260000,2,0,1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,960,2145,435,125,1584,2,1,222
10005104,史诗G36C突击枪,104,8,,5100,205100,132000,1890000,945000,1890000,2,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,960,2145,435,18,3168,2,1,333
10005105,传奇G36C突击枪,105,8,,5100,205100,132000,3150000,1575000,3150000,2,0,2994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,960,2145,435,4,3960,2,1,555
10005121,FAMAS突击枪,101,9,,5120,205120,154500,855000,427500,855000,2,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1125,2490,495,9053,831,2,1,123
10005122,优秀FAMAS突击枪,102,9,,5120,205120,154500,1111500,555750,1111500,2,0,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1125,2490,495,800,888,2,1,156
10005123,无暇FAMAS突击枪,103,9,,5120,205120,154500,1710000,855000,1710000,2,0,1653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1125,2490,495,125,1776,2,1,249
10005124,史诗FAMAS突击枪,104,9,,5120,205120,154500,2565000,1282500,2565000,2,0,2403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1125,2490,495,18,3552,2,1,372
10005125,传奇FAMAS突击枪,105,9,,5120,205120,154500,4275000,2137500,4275000,2,0,3606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1125,2490,495,4,4440,2,1,621
10005141,粒子能量步枪,101,10,,5140,,195000,1935000,967500,1935000,2,0,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2490,5535,1110,9053,945,2,1,141
10005142,优秀粒子能量步枪,102,10,,5140,,195000,2515500,1257750,2515500,2,0,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2490,5535,1110,800,1008,2,1,177
10005143,无暇粒子能量步枪,103,10,,5140,,195000,3870000,1935000,3870000,2,0,2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2490,5535,1110,125,2016,2,1,282
10005144,史诗粒子能量步枪,104,10,,5140,,195000,5805000,2902500,5805000,2,0,2928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2490,5535,1110,18,4032,2,1,423
10005145,传奇粒子能量步枪,105,10,,5140,,195000,9675000,4837500,9675000,2,0,4392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2490,5535,1110,4,5040,2,1,705
10005041,汤姆逊冲锋枪,101,3,,5040,205040,11400,11550,5775,11550,2,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,90,90,45,9053,180,2,1,30
10005042,优秀汤姆逊冲锋枪,102,3,,5040,205040,11400,15015,7509,15015,2,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,90,90,45,800,192,2,1,33
10005043,无暇汤姆逊冲锋枪,103,3,,5040,205040,11400,23100,11550,23100,2,0,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,90,90,45,125,384,2,1,54
10005044,史诗汤姆逊冲锋枪,104,3,,5040,205040,11400,34650,17325,34650,2,0,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,90,90,45,18,768,2,1,81
10005045,传奇汤姆逊冲锋枪,105,3,,5040,205040,11400,57750,28875,57750,2,0,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,90,90,45,4,960,2,1,135
10005071,MP5冲锋枪,101,5,,5070,205070,43500,66600,33300,66600,2,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,240,240,105,9053,363,2,1,54
10005072,优秀MP5冲锋枪,102,5,,5070,205070,43500,86580,43290,86580,2,0,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,240,240,105,800,390,2,1,69
10005073,无暇MP5冲锋枪,103,5,,5070,205070,43500,133200,66600,133200,2,0,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,240,240,105,125,780,2,1,108
10005074,史诗MP5冲锋枪,104,5,,5070,205070,43500,199800,99900,199800,2,0,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,240,240,105,18,1560,2,1,165
10005075,传奇MP5冲锋枪,105,5,,5070,205070,43500,333000,166500,333000,2,0,2268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,240,240,105,4,1950,2,1,273
10005111,电弧突击步枪,101,8,,5110,205110,138000,660000,330000,660000,2,0,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,990,2160,450,9053,813,2,1,123
10005112,优秀电弧突击步枪,102,8,,5110,205110,138000,858000,429000,858000,2,0,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,990,2160,450,800,870,2,1,153
10005113,无暇电弧突击步枪,103,8,,5110,205110,138000,1320000,660000,1320000,2,0,2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,990,2160,450,125,1740,2,1,243
10005114,史诗电弧突击步枪,104,8,,5110,205110,138000,1980000,990000,1980000,2,0,2991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,990,2160,450,18,3480,2,1,366
10005115,传奇电弧突击步枪,105,8,,5110,205110,138000,3300000,1650000,3300000,2,0,4491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,990,2160,450,4,4350,2,1,609
10005131,电磁脉冲步枪,101,9,,5130,205130,288000,1200000,600000,1200000,2,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1260,2790,555,9053,915,2,1,138
10005132,优秀电磁脉冲步枪,102,9,,5130,205130,288000,1560000,780000,1560000,2,0,1686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1260,2790,555,800,978,2,1,171
10005133,无暇电磁脉冲步枪,103,9,,5130,205130,288000,2400000,1200000,2400000,2,0,2478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1260,2790,555,125,1956,2,1,273
10005134,史诗电磁脉冲步枪,104,9,,5130,205130,288000,3600000,1800000,3600000,2,0,3603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1260,2790,555,18,3912,2,1,411
10005135,传奇电磁脉冲步枪,105,9,,5130,205130,288000,6000000,3000000,6000000,2,0,5409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1260,2790,555,4,4890,2,1,684
10005151,M4A1-S消音步枪,101,6,,5150,205150,74100,93600,46800,93600,2,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,450,996,195,9053,567,2,1,84
10005152,M4A1-S消音步枪,102,6,,5150,205150,74100,121680,60840,121680,2,0,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,450,996,195,800,606,2,1,105
10005153,M4A1-S消音步枪,103,6,,5150,205150,74100,187200,93600,187200,2,0,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,450,996,195,125,1212,2,1,171
10005154,M4A1-S消音步枪,104,6,,5150,205150,74100,280800,140400,280800,2,0,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,450,996,195,18,2424,2,1,255
10005155,M4A1-S消音步枪,105,6,,5150,205150,74100,468000,234000,468000,2,0,2544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,450,996,195,4,3030,2,1,423
10006011,雷明顿M870,101,1,,6010,206010,1560,900,450,900,2,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,75,15,8750,66,2,1,30
10006012,优秀雷明顿M870,102,1,,6010,206010,1560,1170,585,1170,2,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,75,15,900,72,2,1,30
10006013,无暇雷明顿M870,103,1,,6010,206010,1560,1800,900,1800,2,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,75,15,300,144,2,1,30
10006014,史诗雷明顿M870,104,1,,6010,206010,1560,2700,1350,2700,2,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,75,15,40,288,2,1,30
10006015,传奇雷明顿M870,105,1,,6010,206010,1560,4500,2250,4500,2,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,75,15,10,360,2,1,51
10006031,590M霰弹枪,101,2,,6030,206030,4200,1950,975,1950,2,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,66,15,8862,111,2,1,30
10006032,优秀590M霰弹枪,102,2,,6030,206030,4200,2535,1269,2535,2,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,66,15,850,120,2,1,30
10006033,无暇590M霰弹枪,103,2,,6030,206030,4200,3900,1950,3900,2,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,66,15,250,240,2,1,33
10006034,史诗590M霰弹枪,104,2,,6030,206030,4200,5850,2925,5850,2,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,66,15,30,480,2,1,51
10006035,传奇590M霰弹枪,105,2,,6030,206030,4200,9750,4875,9750,2,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,66,15,8,600,2,1,84
10006041,KSG霰弹枪,101,3,,6040,206040,10950,4200,2100,4200,2,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,90,195,45,9053,186,2,1,30
10006042,优秀KSG霰弹枪,102,3,,6040,206040,10950,5460,2730,5460,2,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,90,195,45,800,201,2,1,36
10006043,无暇KSG霰弹枪,103,3,,6040,206040,10950,8400,4200,8400,2,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,90,195,45,125,402,2,1,57
10006044,史诗KSG霰弹枪,104,3,,6040,206040,10950,12600,6300,12600,2,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,90,195,45,18,804,2,1,84
10006045,传奇KSG霰弹枪,105,3,,6040,206040,10950,21000,10500,21000,2,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,90,195,45,4,1005,2,1,141
10006051,红点霰弹,101,4,,6050,206050,21450,14550,7275,14550,2,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,165,360,75,9053,276,2,1,42
10006052,优秀红点霰弹,102,4,,6050,206050,21450,18915,9459,18915,2,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,165,360,75,800,297,2,1,51
10006053,无暇红点霰弹,103,4,,6050,206050,21450,29100,14550,29100,2,0,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,165,360,75,125,594,2,1,84
10006054,史诗红点霰弹,104,4,,6050,206050,21450,43650,21825,43650,2,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,165,360,75,18,1188,2,1,126
10006055,传奇红点霰弹,105,4,,6050,206050,21450,72750,36375,72750,2,0,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,165,360,75,4,1485,2,1,207
10006061,爆裂霰弹枪,101,5,,6060,206060,36000,34500,17250,34500,2,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,240,540,105,9053,366,2,1,54
10006062,优秀爆裂霰弹枪,102,5,,6060,206060,36000,44850,22425,44850,2,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,240,540,105,800,393,2,1,69
10006063,无暇爆裂霰弹枪,103,5,,6060,206060,36000,69000,34500,69000,2,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,240,540,105,125,786,2,1,111
10006064,史诗爆裂霰弹枪,104,5,,6060,206060,36000,103500,51750,103500,2,0,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,240,540,105,18,1572,2,1,165
10006065,传奇爆裂霰弹枪,105,5,,6060,206060,36000,172500,86250,172500,2,0,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,240,540,105,4,1965,2,1,276
10006071,聒噪霰弹枪,101,6,,6070,206070,55500,87000,43500,87000,2,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,375,825,165,9053,471,2,1,72
10006072,优秀聒噪霰弹枪,102,6,,6070,206070,55500,113100,56550,113100,2,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,375,825,165,800,504,2,1,87
10006073,无暇聒噪霰弹枪,103,6,,6070,206070,55500,174000,87000,174000,2,0,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,375,825,165,125,1008,2,1,141
10006074,史诗聒噪霰弹枪,104,6,,6070,206070,55500,261000,130500,261000,2,0,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,375,825,165,18,2016,2,1,213
10006075,传奇聒噪霰弹枪,105,6,,6070,206070,55500,435000,217500,435000,2,0,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,375,825,165,4,2520,2,1,354
10006081,九头蛇霰弹枪,101,7,,6080,206080,87000,270000,135000,270000,2,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,645,1440,285,9053,612,2,1,93
10006082,优秀九头蛇霰弹枪,102,7,,6080,206080,87000,351000,175500,351000,2,0,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,645,1440,285,800,654,2,1,114
10006083,无暇九头蛇霰弹枪,103,7,,6080,206080,87000,540000,270000,540000,2,0,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,645,1440,285,125,1308,2,1,183
10006084,史诗九头蛇霰弹枪,104,7,,6080,206080,87000,810000,405000,810000,2,0,1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,645,1440,285,18,2616,2,1,276
10006085,传奇九头蛇霰弹枪,105,7,,6080,206080,87000,1350000,675000,1350000,2,0,2223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,645,1440,285,4,3270,2,1,459
10006091,冻结之星霰弹枪,101,8,,6090,206090,115500,540000,270000,540000,2,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,900,1995,405,9053,720,2,1,108
10006092,优秀冻结之星霰弹枪,102,8,,6090,206090,115500,702000,351000,702000,2,0,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,900,1995,405,800,768,2,1,135
10006093,无暇冻结之星霰弹枪,103,8,,6090,206090,115500,1080000,540000,1080000,2,0,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,900,1995,405,125,1536,2,1,216
10006094,史诗冻结之星霰弹枪,104,8,,6090,206090,115500,1620000,810000,1620000,2,0,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,900,1995,405,18,3072,2,1,324
10006095,传奇冻结之星霰弹枪,105,8,,6090,206090,115500,2700000,1350000,2700000,2,0,2721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,900,1995,405,4,3840,2,1,537
10006111,雷神霰弹枪,101,9,,6110,206110,148500,870000,435000,870000,2,0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1125,2505,495,9053,831,2,1,123
10006112,优秀雷神霰弹枪,102,9,,6110,206110,148500,1131000,565500,1131000,2,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1125,2505,495,800,888,2,1,156
10006113,无暇雷神霰弹枪,103,9,,6110,206110,148500,1740000,870000,1740000,2,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1125,2505,495,125,1776,2,1,249
10006114,史诗雷神霰弹枪,104,9,,6110,206110,148500,2610000,1305000,2610000,2,0,2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1125,2505,495,18,3552,2,1,372
10006115,传奇雷神霰弹枪,105,9,,6110,206110,148500,4350000,2175000,4350000,2,0,3276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1125,2505,495,4,4440,2,1,621
10006131,电磁脉冲霰弹枪,101,10,,6130,,187500,1815000,907500,1815000,2,0,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2415,5370,1080,9053,945,2,1,141
10006132,优秀电磁脉冲霰弹枪,102,10,,6130,,187500,2359500,1179750,2359500,2,0,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2415,5370,1080,800,1008,2,1,177
10006133,无暇电磁脉冲霰弹枪,103,10,,6130,,187500,3630000,1815000,3630000,2,0,1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2415,5370,1080,125,2016,2,1,282
10006134,史诗电磁脉冲霰弹枪,104,10,,6130,,187500,5445000,2722500,5445000,2,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2415,5370,1080,18,4032,2,1,423
10006135,传奇电磁脉冲霰弹枪,105,10,,6130,,187500,9075000,4537500,9075000,2,0,3996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2415,5370,1080,4,5040,2,1,705
