id,lv_min,lv_max,drop_group,type,rarity,name,item_id,item_num,probability
11013,1,99,340,26,1,消防斧,1054,1,20
11014,1,99,340,26,1,灭火器,2044,1,20
11015,1,99,340,26,1,夜视复合弓,3054,1,16
11016,1,99,340,26,1,幸运儿左轮手枪,4044,1,12
11017,1,99,340,26,1,UMP9冲锋枪,5054,1,8
11018,1,99,340,26,1,红点霰弹,6054,1,6
11019,1,99,340,26,1,SVD狙击枪,7044,1,6
11020,1,99,340,26,1,短管榴弹冲锋枪,8054,1,4
11021,1,99,340,26,1,猩红护甲,10044,1,20
11022,1,99,340,26,1,堡垒装甲,11044,1,20
11023,1,99,340,26,1,白衣天使,12044,1,20
11024,1,99,340,26,1,防爆面罩,13044,1,20
11025,1,99,340,26,1,荒野行者帽,14054,1,20
11026,1,99,340,26,1,先锋裤甲,15054,1,20
11027,1,99,340,26,1,堡垒腿甲,16044,1,20
11028,1,99,340,26,1,荒野皮鞋,17054,1,8
11029,1,99,340,26,1,战斗精英靴,18044,1,20
11030,1,99,340,26,1,怪物血液,20044,1,20
11031,1,99,340,26,1,机械探矿器,21054,1,20
11032,1,99,340,26,1,回旋镖,22044,1,8
11033,1,99,340,26,1,烟雾弹,23044,1,20
11034,1,99,340,26,1,老式机械手表,24054,1,20
11035,1,99,340,26,1,劫掠者盾牌,25044,1,16
11036,1,99,340,26,1,消防斧,1055,1,1
11037,1,99,340,26,1,灭火器,2045,1,1
11038,1,99,340,26,1,夜视复合弓,3055,1,1
11039,1,99,340,26,1,幸运儿左轮手枪,4045,1,1
11040,1,99,340,26,1,UMP9冲锋枪,5055,1,1
11041,1,99,340,26,1,红点霰弹,6055,1,1
11042,1,99,340,26,1,SVD狙击枪,7045,1,1
11043,1,99,340,26,1,短管榴弹冲锋枪,8055,1,1
11044,1,99,340,26,1,猩红护甲,10045,1,1
11045,1,99,340,26,1,堡垒装甲,11045,1,1
11046,1,99,340,26,1,白衣天使,12045,1,1
11047,1,99,340,26,1,防爆面罩,13045,1,1
11048,1,99,340,26,1,荒野行者帽,14055,1,1
11049,1,99,340,26,1,先锋裤甲,15055,1,1
11050,1,99,340,26,1,堡垒腿甲,16045,1,1
11051,1,99,340,26,1,荒野皮鞋,17055,1,1
11052,1,99,340,26,1,战斗精英靴,18045,1,1
11053,1,99,340,26,1,怪物血液,20045,1,1
11054,1,99,340,26,1,机械探矿器,21055,1,1
11055,1,99,340,26,1,回旋镖,22045,1,1
11056,1,99,340,26,1,烟雾弹,23045,1,1
11057,1,99,340,26,1,老式机械手表,24055,1,1
11058,1,99,340,26,1,劫掠者盾牌,25045,1,1
11059,1,99,340,20,2,便携交通工具,130001,1,20
11060,1,99,340,20,2,轻型机动车,130002,1,10
11061,1,99,340,21,2,初级探测器,130100,1,20
11062,1,99,340,21,2,中级探测器,130101,1,10
11063,1,99,340,22,2,初级战斗辅助器,130200,1,20
11064,1,99,340,22,2,中级战斗辅助器,130201,1,10
11065,1,99,340,24,2,初级战斗手册,130300,1,20
11066,1,99,340,24,2,中级战斗手册,130301,1,10
11067,1,99,340,18,2,初级训练卡,150003,1,20
11068,1,99,340,18,2,中级训练卡,150004,1,10
11069,1,99,340,25,2,维修工具,130400,1,10
11070,1,99,340,23,2,功能饮料,150002,1,10
11071,1,99,340,8,2,完整的保险柜,50003,1,350
11072,1,99,340,9,2,保险柜钥匙,60003,1,200
11073,1,99,350,26,1,消防斧,1052,1,250
11074,1,99,350,26,1,灭火器,2042,1,250
11075,1,99,350,26,1,夜视复合弓,3052,1,200
11076,1,99,350,26,1,幸运儿左轮手枪,4042,1,150
11077,1,99,350,26,1,UMP9冲锋枪,5052,1,100
11078,1,99,350,26,1,红点霰弹,6052,1,75
11079,1,99,350,26,1,SVD狙击枪,7042,1,75
11080,1,99,350,26,1,短管榴弹冲锋枪,8052,1,50
11081,1,99,350,26,1,猩红护甲,10042,1,250
11082,1,99,350,26,1,堡垒装甲,11042,1,250
11083,1,99,350,26,1,白衣天使,12042,1,250
11084,1,99,350,26,1,防爆面罩,13042,1,250
11085,1,99,350,26,1,荒野行者帽,14052,1,250
11086,1,99,350,26,1,先锋裤甲,15052,1,250
11087,1,99,350,26,1,堡垒腿甲,16042,1,250
11088,1,99,350,26,1,荒野皮鞋,17052,1,100
11089,1,99,350,26,1,战斗精英靴,18042,1,250
11090,1,99,350,26,1,怪物血液,20042,1,250
11091,1,99,350,26,1,机械探矿器,21052,1,250
11092,1,99,350,26,1,回旋镖,22042,1,100
11093,1,99,350,26,1,烟雾弹,23042,1,250
11094,1,99,350,26,1,老式机械手表,24052,1,250
11095,1,99,350,26,1,劫掠者盾牌,25042,1,200
11096,1,99,350,26,1,消防斧,1053,1,125
11097,1,99,350,26,1,灭火器,2043,1,125
11098,1,99,350,26,1,夜视复合弓,3053,1,100
11099,1,99,350,26,1,幸运儿左轮手枪,4043,1,75
11100,1,99,350,26,1,UMP9冲锋枪,5053,1,50
11101,1,99,350,26,1,红点霰弹,6053,1,38
11102,1,99,350,26,1,SVD狙击枪,7043,1,38
11103,1,99,350,26,1,短管榴弹冲锋枪,8053,1,25
11104,1,99,350,26,1,猩红护甲,10043,1,25
11105,1,99,350,26,1,堡垒装甲,11043,1,125
11106,1,99,350,26,1,白衣天使,12043,1,125
11107,1,99,350,26,1,防爆面罩,13043,1,125
11108,1,99,350,26,1,荒野行者帽,14053,1,125
11109,1,99,350,26,1,先锋裤甲,15053,1,125
11110,1,99,350,26,1,堡垒腿甲,16043,1,125
11111,1,99,350,26,1,荒野皮鞋,17053,1,50
11112,1,99,350,26,1,战斗精英靴,18043,1,125
11113,1,99,350,26,1,怪物血液,20043,1,125
11114,1,99,350,26,1,机械探矿器,21053,1,125
11115,1,99,350,26,1,回旋镖,22043,1,50
11116,1,99,350,26,1,烟雾弹,23043,1,125
11117,1,99,350,26,1,老式机械手表,24053,1,125
11118,1,99,350,26,1,劫掠者盾牌,25043,1,100
11119,1,99,350,26,1,消防斧,1054,1,63
11120,1,99,350,26,1,灭火器,2044,1,63
11121,1,99,350,26,1,夜视复合弓,3054,1,50
11122,1,99,350,26,1,幸运儿左轮手枪,4044,1,38
11123,1,99,350,26,1,UMP9冲锋枪,5054,1,25
11124,1,99,350,26,1,红点霰弹,6054,1,19
11125,1,99,350,26,1,SVD狙击枪,7044,1,19
11126,1,99,350,26,1,短管榴弹冲锋枪,8054,1,13
11127,1,99,350,26,1,猩红护甲,10044,1,13
11128,1,99,350,26,1,堡垒装甲,11044,1,63
11129,1,99,350,26,1,白衣天使,12044,1,63
11130,1,99,350,26,1,防爆面罩,13044,1,63
11131,1,99,350,26,1,荒野行者帽,14054,1,63
11132,1,99,350,26,1,先锋裤甲,15054,1,63
11133,1,99,350,26,1,堡垒腿甲,16044,1,63
11134,1,99,350,26,1,荒野皮鞋,17054,1,25
11135,1,99,350,26,1,战斗精英靴,18044,1,63
11136,1,99,350,26,1,怪物血液,20044,1,63
11137,1,99,350,26,1,机械探矿器,21054,1,63
11138,1,99,350,26,1,回旋镖,22044,1,25
11139,1,99,350,26,1,烟雾弹,23044,1,63
11140,1,99,350,26,1,老式机械手表,24054,1,63
11141,1,99,350,26,1,劫掠者盾牌,25044,1,50
11142,1,99,350,26,1,消防斧,1055,1,1
11143,1,99,350,26,1,灭火器,2045,1,1
11144,1,99,350,26,1,夜视复合弓,3055,1,1
11145,1,99,350,26,1,幸运儿左轮手枪,4045,1,1
11146,1,99,350,26,1,UMP9冲锋枪,5055,1,1
11147,1,99,350,26,1,红点霰弹,6055,1,1
11148,1,99,350,26,1,SVD狙击枪,7045,1,1
11149,1,99,350,26,1,短管榴弹冲锋枪,8055,1,1
11150,1,99,350,26,1,猩红护甲,10045,1,1
11151,1,99,350,26,1,堡垒装甲,11045,1,1
11152,1,99,350,26,1,白衣天使,12045,1,1
11153,1,99,350,26,1,防爆面罩,13045,1,1
11154,1,99,350,26,1,荒野行者帽,14055,1,1
11155,1,99,350,26,1,先锋裤甲,15055,1,1
11156,1,99,350,26,1,堡垒腿甲,16045,1,1
11157,1,99,350,26,1,荒野皮鞋,17055,1,1
11158,1,99,350,26,1,战斗精英靴,18045,1,1
11159,1,99,350,26,1,怪物血液,20045,1,1
11160,1,99,350,26,1,机械探矿器,21055,1,1
11161,1,99,350,26,1,回旋镖,22045,1,1
11162,1,99,350,26,1,烟雾弹,23045,1,1
11163,1,99,350,26,1,老式机械手表,24055,1,1
11164,1,99,350,26,1,劫掠者盾牌,25045,1,1
11165,1,99,350,20,2,便携交通工具,130001,1,20
11166,1,99,350,20,2,轻型机动车,130002,1,10
11167,1,99,350,21,2,初级探测器,130100,1,20
11168,1,99,350,21,2,中级探测器,130101,1,10
11169,1,99,350,22,2,初级战斗辅助器,130200,1,20
11170,1,99,350,22,2,中级战斗辅助器,130201,1,10
11171,1,99,350,24,2,初级战斗手册,130300,1,20
11172,1,99,350,24,2,中级战斗手册,130301,1,10
11173,1,99,350,18,2,初级训练卡,150003,1,20
11174,1,99,350,18,2,中级训练卡,150004,1,10
11175,1,99,350,25,2,维修工具,130400,1,10
11176,1,99,350,23,2,功能饮料,150002,1,10
11177,1,99,350,8,2,完整的保险柜,50003,1,400
11178,1,99,350,9,2,保险柜钥匙,60003,1,200
11179,1,99,400,26,1,钢斧,1061,2,500
11180,1,99,400,26,1,钢棍,2061,2,500
11181,1,99,400,26,1,散射合金弓,3061,1,400
11182,1,99,400,26,1,废土之鹰,4051,2,300
11183,1,99,400,26,1,AK47突击步枪,5061,1,200
11184,1,99,400,26,1,爆裂的三管霰弹枪,6061,2,150
11185,1,99,400,26,1,AS50狙击步枪,7051,1,150
11186,1,99,400,26,1,AN94榴弹枪,8061,1,150
11187,1,99,400,26,1,海洋呼吸护甲,10051,1,500
11188,1,99,400,26,1,背叛者装甲,11051,1,500
11189,1,99,400,26,1,武装外套,12051,1,500
11190,1,99,400,26,1,强袭头盔,13051,1,500
11191,1,99,400,26,1,拦路者外面具,14061,1,500
11192,1,99,400,26,1,海洋裤甲,15061,2,500
11193,1,99,400,26,1,骑士腿甲,16051,2,500
11194,1,99,400,26,1,拦路者鞋,17061,1,200
11195,1,99,400,26,1,废土守望者板靴,18051,1,500
11196,1,99,400,26,1,温暖药剂,20051,1,500
11197,1,99,400,26,1,磁力手套,21061,2,500
11198,1,99,400,26,1,弹射袖箭,22061,1,200
11199,1,99,400,26,1,毒气手雷,23051,1,500
11200,1,99,400,26,1,复古的耳机,24061,1,500
11201,1,99,400,26,1,链条大盾,25061,1,400
11202,1,99,400,20,2,便携交通工具,130001,1,20
11203,1,99,400,20,2,轻型机动车,130002,1,10
11204,1,99,400,21,2,初级探测器,130100,1,20
11205,1,99,400,21,2,中级探测器,130101,1,10
11206,1,99,400,22,2,初级战斗辅助器,130200,1,20
11207,1,99,400,22,2,中级战斗辅助器,130201,1,10
11208,1,99,400,24,2,初级战斗手册,130300,1,20
11209,1,99,400,24,2,中级战斗手册,130301,1,10
11210,1,99,400,18,2,初级训练卡,150003,1,20
11211,1,99,400,18,2,中级训练卡,150004,1,10
11212,1,99,400,25,2,维修工具,130400,1,10
11213,1,99,400,23,2,功能饮料,150002,1,10
11214,1,99,400,8,2,旧日回收箱,50004,1,500
11215,1,99,400,9,2,回收箱钥匙,60004,1,2
11216,1,99,410,26,1,钢斧,1061,2,500
11217,1,99,410,26,1,钢棍,2061,2,500
11218,1,99,410,26,1,散射合金弓,3061,1,400
11219,1,99,410,26,1,废土之鹰,4051,2,300
11220,1,99,410,26,1,AK47突击步枪,5061,1,200
11221,1,99,410,26,1,爆裂的三管霰弹枪,6061,2,150
11222,1,99,410,26,1,AS50狙击步枪,7051,1,150
11223,1,99,410,26,1,AN94榴弹枪,8061,1,150
11224,1,99,410,26,1,海洋呼吸护甲,10051,1,500
11225,1,99,410,26,1,背叛者装甲,11051,1,500
11226,1,99,410,26,1,武装外套,12051,1,500
11227,1,99,410,26,1,强袭头盔,13051,1,500
11228,1,99,410,26,1,拦路者外面具,14061,1,500
11229,1,99,410,26,1,海洋裤甲,15061,2,500
11230,1,99,410,26,1,骑士腿甲,16051,2,500
11231,1,99,410,26,1,拦路者鞋,17061,1,200
11232,1,99,410,26,1,废土守望者板靴,18051,1,500
11233,1,99,410,26,1,温暖药剂,20051,1,500
11234,1,99,410,26,1,磁力手套,21061,2,500
11235,1,99,410,26,1,弹射袖箭,22061,1,200
11236,1,99,410,26,1,毒气手雷,23051,1,500
11237,1,99,410,26,1,复古的耳机,24061,1,500
11238,1,99,410,26,1,链条大盾,25061,1,400
11239,1,99,410,26,1,钢斧,1062,1,250
11240,1,99,410,26,1,钢棍,2062,1,250
11241,1,99,410,26,1,散射合金弓,3062,1,200
11242,1,99,410,26,1,废土之鹰,4052,1,150
11243,1,99,410,26,1,AK47突击步枪,5062,1,100
11244,1,99,410,26,1,爆裂的三管霰弹枪,6062,1,75
11245,1,99,410,26,1,AS50狙击步枪,7052,1,75
11246,1,99,410,26,1,AN94榴弹枪,8062,1,75
11247,1,99,410,26,1,海洋呼吸护甲,10052,1,250
11248,1,99,410,26,1,背叛者装甲,11052,1,250
11249,1,99,410,26,1,武装外套,12052,1,250
11250,1,99,410,26,1,强袭头盔,13052,1,250
11251,1,99,410,26,1,拦路者外面具,14062,1,250
11252,1,99,410,26,1,海洋裤甲,15062,1,250
11253,1,99,410,26,1,骑士腿甲,16052,1,250
11254,1,99,410,26,1,拦路者鞋,17062,1,100
11255,1,99,410,26,1,废土守望者板靴,18052,1,250
11256,1,99,410,26,1,温暖药剂,20052,1,250
11257,1,99,410,26,1,磁力手套,21062,1,250
11258,1,99,410,26,1,弹射袖箭,22062,1,100
11259,1,99,410,26,1,毒气手雷,23052,1,250
11260,1,99,410,26,1,复古的耳机,24062,1,250
11261,1,99,410,26,1,链条大盾,25062,1,200
11262,1,99,410,20,2,便携交通工具,130001,1,20
11263,1,99,410,20,2,轻型机动车,130002,1,10
11264,1,99,410,21,2,初级探测器,130100,1,20
11265,1,99,410,21,2,中级探测器,130101,1,10
11266,1,99,410,22,2,初级战斗辅助器,130200,1,20
11267,1,99,410,22,2,中级战斗辅助器,130201,1,10
11268,1,99,410,24,2,初级战斗手册,130300,1,20
11269,1,99,410,24,2,中级战斗手册,130301,1,10
11270,1,99,410,18,2,初级训练卡,150003,1,20
11271,1,99,410,18,2,中级训练卡,150004,1,10
11272,1,99,410,25,2,维修工具,130400,1,10
11273,1,99,410,23,2,功能饮料,150002,1,10
11274,1,99,410,8,2,旧日回收箱,50004,1,500
11275,1,99,410,9,2,回收箱钥匙,60004,1,2
11276,1,99,420,26,1,钢斧,1061,2,500
11277,1,99,420,26,1,钢棍,2061,2,500
11278,1,99,420,26,1,散射合金弓,3061,1,400
11279,1,99,420,26,1,废土之鹰,4051,2,300
11280,1,99,420,26,1,AK47突击步枪,5061,1,200
11281,1,99,420,26,1,爆裂的三管霰弹枪,6061,2,150
11282,1,99,420,26,1,AS50狙击步枪,7051,1,150
11283,1,99,420,26,1,AN94榴弹枪,8061,1,150
11284,1,99,420,26,1,海洋呼吸护甲,10051,1,100
11285,1,99,420,26,1,背叛者装甲,11051,1,100
11286,1,99,420,26,1,武装外套,12051,1,500
11287,1,99,420,26,1,强袭头盔,13051,1,500
11288,1,99,420,26,1,拦路者外面具,14061,1,500
11289,1,99,420,26,1,海洋裤甲,15061,2,500
11290,1,99,420,26,1,骑士腿甲,16051,2,500
11291,1,99,420,26,1,拦路者鞋,17061,1,200
11292,1,99,420,26,1,废土守望者板靴,18051,1,500
11293,1,99,420,26,1,温暖药剂,20051,1,500
11294,1,99,420,26,1,磁力手套,21061,2,500
11295,1,99,420,26,1,弹射袖箭,22061,1,200
11296,1,99,420,26,1,毒气手雷,23051,1,500
11297,1,99,420,26,1,复古的耳机,24061,1,500
11298,1,99,420,26,1,链条大盾,25061,1,400
11299,1,99,420,26,1,钢斧,1062,1,250
11300,1,99,420,26,1,钢棍,2062,1,250
11301,1,99,420,26,1,散射合金弓,3062,1,200
11302,1,99,420,26,1,废土之鹰,4052,1,150
11303,1,99,420,26,1,AK47突击步枪,5062,1,100
11304,1,99,420,26,1,爆裂的三管霰弹枪,6062,1,75
11305,1,99,420,26,1,AS50狙击步枪,7052,1,75
11306,1,99,420,26,1,AN94榴弹枪,8062,1,75
11307,1,99,420,26,1,海洋呼吸护甲,10052,1,50
11308,1,99,420,26,1,背叛者装甲,11052,1,50
11309,1,99,420,26,1,武装外套,12052,1,250
11310,1,99,420,26,1,强袭头盔,13052,1,250
11311,1,99,420,26,1,拦路者外面具,14062,1,250
11312,1,99,420,26,1,海洋裤甲,15062,1,250
11313,1,99,420,26,1,骑士腿甲,16052,1,250
11314,1,99,420,26,1,拦路者鞋,17062,1,100
11315,1,99,420,26,1,废土守望者板靴,18052,1,250
11316,1,99,420,26,1,温暖药剂,20052,1,250
11317,1,99,420,26,1,磁力手套,21062,1,250
11318,1,99,420,26,1,弹射袖箭,22062,1,100
11319,1,99,420,26,1,毒气手雷,23052,1,250
11320,1,99,420,26,1,复古的耳机,24062,1,250
11321,1,99,420,26,1,链条大盾,25062,1,200
11322,1,99,420,26,1,钢斧,1063,1,125
11323,1,99,420,26,1,钢棍,2063,1,125
11324,1,99,420,26,1,散射合金弓,3063,1,100
11325,1,99,420,26,1,废土之鹰,4053,1,75
11326,1,99,420,26,1,AK47突击步枪,5063,1,50
11327,1,99,420,26,1,爆裂的三管霰弹枪,6063,1,38
11328,1,99,420,26,1,AS50狙击步枪,7053,1,38
11329,1,99,420,26,1,AN94榴弹枪,8063,1,38
11330,1,99,420,26,1,海洋呼吸护甲,10053,1,25
11331,1,99,420,26,1,背叛者装甲,11053,1,25
11332,1,99,420,26,1,武装外套,12053,1,125
11333,1,99,420,26,1,强袭头盔,13053,1,125
11334,1,99,420,26,1,拦路者外面具,14063,1,125
11335,1,99,420,26,1,海洋裤甲,15063,1,125
11336,1,99,420,26,1,骑士腿甲,16053,1,125
11337,1,99,420,26,1,拦路者鞋,17063,1,50
11338,1,99,420,26,1,废土守望者板靴,18053,1,125
11339,1,99,420,26,1,温暖药剂,20053,1,125
11340,1,99,420,26,1,磁力手套,21063,1,125
11341,1,99,420,26,1,弹射袖箭,22063,1,50
11342,1,99,420,26,1,毒气手雷,23053,1,125
11343,1,99,420,26,1,复古的耳机,24063,1,125
11344,1,99,420,26,1,链条大盾,25063,1,100
11345,1,99,420,20,2,便携交通工具,130001,1,20
11346,1,99,420,20,2,轻型机动车,130002,1,10
11347,1,99,420,21,2,初级探测器,130100,1,20
11348,1,99,420,21,2,中级探测器,130101,1,10
11349,1,99,420,22,2,初级战斗辅助器,130200,1,20
11350,1,99,420,22,2,中级战斗辅助器,130201,1,10
11351,1,99,420,24,2,初级战斗手册,130300,1,20
11352,1,99,420,24,2,中级战斗手册,130301,1,10
11353,1,99,420,18,2,初级训练卡,150003,1,20
11354,1,99,420,18,2,中级训练卡,150004,1,10
11355,1,99,420,25,2,维修工具,130400,1,10
11356,1,99,420,23,2,功能饮料,150002,1,10
11357,1,99,420,8,2,旧日回收箱,50004,1,250
11358,1,99,420,9,2,回收箱钥匙,60004,1,2
11359,1,99,430,26,1,钢斧,1062,1,250
11360,1,99,430,26,1,钢棍,2062,1,250
11361,1,99,430,26,1,散射合金弓,3062,1,200
11362,1,99,430,26,1,废土之鹰,4052,1,150
11363,1,99,430,26,1,AK47突击步枪,5062,1,100
11364,1,99,430,26,1,爆裂的三管霰弹枪,6062,1,75
11365,1,99,430,26,1,AS50狙击步枪,7052,1,75
11366,1,99,430,26,1,AN94榴弹枪,8062,1,75
11367,1,99,430,26,1,海洋呼吸护甲,10052,1,50
11368,1,99,430,26,1,背叛者装甲,11052,1,50
11369,1,99,430,26,1,武装外套,12052,1,250
11370,1,99,430,26,1,强袭头盔,13052,1,250
11371,1,99,430,26,1,拦路者外面具,14062,1,250
11372,1,99,430,26,1,海洋裤甲,15062,1,250
11373,1,99,430,26,1,骑士腿甲,16052,1,250
11374,1,99,430,26,1,拦路者鞋,17062,1,100
11375,1,99,430,26,1,废土守望者板靴,18052,1,250
11376,1,99,430,26,1,温暖药剂,20052,1,250
11377,1,99,430,26,1,磁力手套,21062,1,250
11378,1,99,430,26,1,弹射袖箭,22062,1,100
11379,1,99,430,26,1,毒气手雷,23052,1,250
11380,1,99,430,26,1,复古的耳机,24062,1,250
11381,1,99,430,26,1,链条大盾,25062,1,200
11382,1,99,430,26,1,钢斧,1063,1,125
11383,1,99,430,26,1,钢棍,2063,1,125
11384,1,99,430,26,1,散射合金弓,3063,1,100
11385,1,99,430,26,1,废土之鹰,4053,1,75
11386,1,99,430,26,1,AK47突击步枪,5063,1,50
11387,1,99,430,26,1,爆裂的三管霰弹枪,6063,1,38
11388,1,99,430,26,1,AS50狙击步枪,7053,1,38
11389,1,99,430,26,1,AN94榴弹枪,8063,1,38
11390,1,99,430,26,1,海洋呼吸护甲,10053,1,25
11391,1,99,430,26,1,背叛者装甲,11053,1,25
11392,1,99,430,26,1,武装外套,12053,1,125
11393,1,99,430,26,1,强袭头盔,13053,1,125
11394,1,99,430,26,1,拦路者外面具,14063,1,125
11395,1,99,430,26,1,海洋裤甲,15063,1,125
11396,1,99,430,26,1,骑士腿甲,16053,1,125
11397,1,99,430,26,1,拦路者鞋,17063,1,50
11398,1,99,430,26,1,废土守望者板靴,18053,1,125
11399,1,99,430,26,1,温暖药剂,20053,1,125
11400,1,99,430,26,1,磁力手套,21063,1,125
11401,1,99,430,26,1,弹射袖箭,22063,1,50
11402,1,99,430,26,1,毒气手雷,23053,1,125
11403,1,99,430,26,1,复古的耳机,24063,1,125
11404,1,99,430,26,1,链条大盾,25063,1,100
11405,1,99,430,26,1,钢斧,1064,1,13
11406,1,99,430,26,1,钢棍,2064,1,13
11407,1,99,430,26,1,散射合金弓,3064,1,10
11408,1,99,430,26,1,废土之鹰,4054,1,8
11409,1,99,430,26,1,AK47突击步枪,5064,1,5
11410,1,99,430,26,1,爆裂的三管霰弹枪,6064,1,4
11411,1,99,430,26,1,AS50狙击步枪,7054,1,4
11412,1,99,430,26,1,AN94榴弹枪,8064,1,4
11413,1,99,430,26,1,海洋呼吸护甲,10054,1,3
11414,1,99,430,26,1,背叛者装甲,11054,1,3
11415,1,99,430,26,1,武装外套,12054,1,13
11416,1,99,430,26,1,强袭头盔,13054,1,13
11417,1,99,430,26,1,拦路者外面具,14064,1,13
11418,1,99,430,26,1,海洋裤甲,15064,1,13
11419,1,99,430,26,1,骑士腿甲,16054,1,13
11420,1,99,430,26,1,拦路者鞋,17064,1,5
11421,1,99,430,26,1,废土守望者板靴,18054,1,13
11422,1,99,430,26,1,温暖药剂,20054,1,13
11423,1,99,430,26,1,磁力手套,21064,1,13
11424,1,99,430,26,1,弹射袖箭,22064,1,5
11425,1,99,430,26,1,毒气手雷,23054,1,13
11426,1,99,430,26,1,复古的耳机,24064,1,13
11427,1,99,430,26,1,链条大盾,25064,1,10
11428,1,99,430,20,2,便携交通工具,130001,1,20
11429,1,99,430,20,2,轻型机动车,130002,1,10
11430,1,99,430,21,2,初级探测器,130100,1,20
11431,1,99,430,21,2,中级探测器,130101,1,10
11432,1,99,430,22,2,初级战斗辅助器,130200,1,20
11433,1,99,430,22,2,中级战斗辅助器,130201,1,10
11434,1,99,430,24,2,初级战斗手册,130300,1,20
11435,1,99,430,24,2,中级战斗手册,130301,1,10
11436,1,99,430,18,2,初级训练卡,150003,1,20
11437,1,99,430,18,2,中级训练卡,150004,1,10
11438,1,99,430,25,2,维修工具,130400,1,10
11439,1,99,430,23,2,功能饮料,150002,1,10
11440,1,99,430,8,2,旧日回收箱,50004,1,300
11441,1,99,430,9,2,回收箱钥匙,60004,1,280
11442,1,99,440,26,1,钢斧,1062,1,250
11443,1,99,440,26,1,钢棍,2062,1,250
11444,1,99,440,26,1,散射合金弓,3062,1,200
11445,1,99,440,26,1,废土之鹰,4052,1,150
11446,1,99,440,26,1,AK47突击步枪,5062,1,100
11447,1,99,440,26,1,爆裂的三管霰弹枪,6062,1,75
11448,1,99,440,26,1,AS50狙击步枪,7052,1,75
11449,1,99,440,26,1,AN94榴弹枪,8062,1,75
11450,1,99,440,26,1,海洋呼吸护甲,10052,1,50
11451,1,99,440,26,1,背叛者装甲,11052,1,50
11452,1,99,440,26,1,武装外套,12052,1,250
11453,1,99,440,26,1,强袭头盔,13052,1,250
11454,1,99,440,26,1,拦路者外面具,14062,1,250
11455,1,99,440,26,1,海洋裤甲,15062,1,250
11456,1,99,440,26,1,骑士腿甲,16052,1,250
11457,1,99,440,26,1,拦路者鞋,17062,1,100
11458,1,99,440,26,1,废土守望者板靴,18052,1,250
11459,1,99,440,26,1,温暖药剂,20052,1,250
11460,1,99,440,26,1,磁力手套,21062,1,250
11461,1,99,440,26,1,弹射袖箭,22062,1,100
11462,1,99,440,26,1,毒气手雷,23052,1,250
11463,1,99,440,26,1,复古的耳机,24062,1,250
11464,1,99,440,26,1,链条大盾,25062,1,200
11465,1,99,440,26,1,钢斧,1063,1,125
11466,1,99,440,26,1,钢棍,2063,1,125
11467,1,99,440,26,1,散射合金弓,3063,1,100
11468,1,99,440,26,1,废土之鹰,4053,1,75
11469,1,99,440,26,1,AK47突击步枪,5063,1,50
11470,1,99,440,26,1,爆裂的三管霰弹枪,6063,1,38
11471,1,99,440,26,1,AS50狙击步枪,7053,1,38
11472,1,99,440,26,1,AN94榴弹枪,8063,1,38
11473,1,99,440,26,1,海洋呼吸护甲,10053,1,25
11474,1,99,440,26,1,背叛者装甲,11053,1,25
11475,1,99,440,26,1,武装外套,12053,1,125
11476,1,99,440,26,1,强袭头盔,13053,1,125
11477,1,99,440,26,1,拦路者外面具,14063,1,125
11478,1,99,440,26,1,海洋裤甲,15063,1,125
11479,1,99,440,26,1,骑士腿甲,16053,1,125
11480,1,99,440,26,1,拦路者鞋,17063,1,50
11481,1,99,440,26,1,废土守望者板靴,18053,1,125
11482,1,99,440,26,1,温暖药剂,20053,1,125
11483,1,99,440,26,1,磁力手套,21063,1,125
11484,1,99,440,26,1,弹射袖箭,22063,1,50
11485,1,99,440,26,1,毒气手雷,23053,1,125
11486,1,99,440,26,1,复古的耳机,24063,1,125
11487,1,99,440,26,1,链条大盾,25063,1,100
11488,1,99,440,26,1,钢斧,1064,1,13
11489,1,99,440,26,1,钢棍,2064,1,13
11490,1,99,440,26,1,散射合金弓,3064,1,10
11491,1,99,440,26,1,废土之鹰,4054,1,8
11492,1,99,440,26,1,AK47突击步枪,5064,1,5
11493,1,99,440,26,1,爆裂的三管霰弹枪,6064,1,4
11494,1,99,440,26,1,AS50狙击步枪,7054,1,4
11495,1,99,440,26,1,AN94榴弹枪,8064,1,4
11496,1,99,440,26,1,海洋呼吸护甲,10054,1,3
11497,1,99,440,26,1,背叛者装甲,11054,1,3
11498,1,99,440,26,1,武装外套,12054,1,13
11499,1,99,440,26,1,强袭头盔,13054,1,13
11500,1,99,440,26,1,拦路者外面具,14064,1,13
11501,1,99,440,26,1,海洋裤甲,15064,1,13
11502,1,99,440,26,1,骑士腿甲,16054,1,13
11503,1,99,440,26,1,拦路者鞋,17064,1,5
11504,1,99,440,26,1,废土守望者板靴,18054,1,13
11505,1,99,440,26,1,温暖药剂,20054,1,13
11506,1,99,440,26,1,磁力手套,21064,1,13
11507,1,99,440,26,1,弹射袖箭,22064,1,5
11508,1,99,440,26,1,毒气手雷,23054,1,13
11509,1,99,440,26,1,复古的耳机,24064,1,13
11510,1,99,440,26,1,链条大盾,25064,1,10
11511,1,99,440,26,1,钢斧,1065,1,1
11512,1,99,440,26,1,钢棍,2065,1,1
11513,1,99,440,26,1,散射合金弓,3065,1,1
11514,1,99,440,26,1,废土之鹰,4055,1,1
