id,monster_name,action_id,equip_type,monster_lv,monster_type,monster_ethnicity,monster_story,monster_atlas,monster_icon,monster_model,hp_basic,atk_basic,def_basic,spd_basic,acc_basic,dodge_basic,cri_basic,tough_basic,piercing_dmg,burn_dmg,ment_dmg,electricity_dmg,radiation_dmg,piercing_res,burn_res,ment_res,electricity_res,radiation_res,id_skill1,id_skill2,id_skill3,opening_dialog_id,skill_dialog_id,fail_dialog_id,if_close_combat
12021,掠夺者,50300,4,22,1,1,,portrait_atlas,,2000,8106,835,72,5,100,31,110,110,0,0,0,0,0,0,0,0,0,0,11004,10014,,,,,1
12022,掠夺者,50300,4,23,1,1,,portrait_atlas,,2000,11097,1134,99,5,110,34,115,115,0,0,0,0,0,0,0,0,0,0,11004,10014,,,,,1
12023,掠夺者,50300,4,24,1,1,,portrait_atlas,,2000,12121,1229,109,5,110,34,120,120,0,0,0,0,0,0,0,0,0,0,11004,10014,,,,,1
12024,掠夺者,50300,4,25,1,1,,portrait_atlas,,2000,11177,1119,100,5,120,37,125,125,0,0,0,0,0,0,0,0,0,0,11004,10014,,,,,1
12025,掠夺者,50300,4,26,1,1,,portrait_atlas,,2000,15987,1587,142,5,120,37,130,130,0,0,0,0,0,0,0,0,0,0,11004,10014,,,,,1
12026,掠夺者,50300,4,27,1,1,,portrait_atlas,,2000,17365,1712,155,5,130,40,135,135,0,0,0,0,0,0,0,0,0,0,11004,10014,,,,,1
12027,掠夺者,50300,4,28,1,1,,portrait_atlas,,2000,18846,1843,168,5,130,40,140,140,0,0,0,0,0,0,0,0,0,0,11004,10014,,,,,1
12028,掠夺者,50300,4,29,1,1,,portrait_atlas,,2000,20408,1981,182,5,140,43,145,145,0,0,0,0,0,0,0,0,0,0,11004,10014,,,,,1
12029,掠夺者,50300,4,30,1,1,,portrait_atlas,,2000,31747,2523,234,5,150,46,150,150,0,0,0,0,0,0,0,0,0,0,11004,10014,,,,,1
12030,掠夺者,50300,4,31,1,1,,portrait_atlas,,2000,34258,2702,252,5,160,49,155,155,0,0,0,0,0,0,0,0,0,0,11004,10014,,,,,1
12031,掠夺者,50300,4,32,1,1,,portrait_atlas,,2000,36947,2894,274,5,160,49,160,160,0,0,0,0,0,0,0,0,0,0,11004,10014,,,,,1
12032,掠夺者,50300,4,33,1,1,,portrait_atlas,,2000,39795,3095,294,5,170,52,165,165,0,0,0,0,0,0,0,0,0,0,11004,10014,,,,,1
12033,掠夺者,50300,4,34,1,1,,portrait_atlas,,2000,42849,3311,317,5,170,52,170,170,0,0,0,0,0,0,0,0,0,0,11004,10014,,,,,1
12034,掠夺者,50300,4,35,1,1,,portrait_atlas,,2000,49935,3824,370,5,180,55,175,175,0,0,0,0,0,0,0,0,0,0,11004,10014,,,,,1
12100,核能武士,50100,2,1,2,1,,portrait_atlas,renxingguai_henengwushi,2100,148,61,2,5,10,4,5,5,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12101,核能武士,50100,2,2,2,1,,portrait_atlas,renxingguai_henengwushi,2100,198,68,3,5,10,4,10,10,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12102,核能武士,50100,2,3,2,1,,portrait_atlas,renxingguai_henengwushi,2100,252,76,3,5,20,7,15,15,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12103,核能武士,50100,2,4,2,1,,portrait_atlas,renxingguai_henengwushi,2100,315,86,4,5,20,7,20,20,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12104,核能武士,50100,2,5,2,1,,portrait_atlas,renxingguai_henengwushi,2100,541,124,6,5,30,10,25,25,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12105,核能武士,50100,2,6,2,1,,portrait_atlas,renxingguai_henengwushi,2100,645,140,7,5,30,10,30,30,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12106,核能武士,50100,2,7,2,1,,portrait_atlas,renxingguai_henengwushi,2100,761,157,8,5,30,10,35,35,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12107,核能武士,50100,2,8,2,1,,portrait_atlas,renxingguai_henengwushi,2100,894,177,11,5,40,13,40,40,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12108,核能武士,50100,2,9,2,1,,portrait_atlas,renxingguai_henengwushi,2100,1037,197,12,5,40,13,45,45,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12109,核能武士,50100,2,10,2,1,,portrait_atlas,renxingguai_henengwushi,2100,1846,260,18,5,50,16,50,50,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12110,核能武士,50100,2,11,2,1,,portrait_atlas,renxingguai_henengwushi,2100,2118,291,20,5,50,16,55,55,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12111,核能武士,50100,2,12,2,1,,portrait_atlas,renxingguai_henengwushi,2100,2396,323,23,5,50,16,60,60,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12112,核能武士,50100,2,13,2,1,,portrait_atlas,renxingguai_henengwushi,2100,2710,358,26,5,60,19,65,65,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12113,核能武士,50100,2,14,2,1,,portrait_atlas,renxingguai_henengwushi,2100,3054,397,29,5,60,19,70,70,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12114,核能武士,50100,2,15,2,1,,portrait_atlas,renxingguai_henengwushi,2100,3991,504,38,5,70,22,75,75,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12115,核能武士,50100,2,16,2,1,,portrait_atlas,renxingguai_henengwushi,2100,4452,553,43,5,70,22,80,80,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12116,核能武士,50100,2,17,2,1,,portrait_atlas,renxingguai_henengwushi,2100,4934,606,48,5,80,25,85,85,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12117,核能武士,50100,2,18,2,1,,portrait_atlas,renxingguai_henengwushi,2100,5475,665,52,5,80,25,90,90,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12118,核能武士,50100,2,19,2,1,,portrait_atlas,renxingguai_henengwushi,2100,6050,726,59,5,80,25,95,95,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12119,核能武士,50100,2,20,2,1,,portrait_atlas,renxingguai_henengwushi,2100,10108,965,79,5,100,31,100,100,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12120,核能武士,50100,2,21,2,1,,portrait_atlas,renxingguai_henengwushi,2100,11112,1051,86,5,100,31,105,105,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12121,核能武士,50100,2,22,2,1,,portrait_atlas,renxingguai_henengwushi,2100,12160,1139,95,5,100,31,110,110,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12122,核能武士,50100,2,23,2,1,,portrait_atlas,renxingguai_henengwushi,2100,13318,1237,104,5,110,34,115,115,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12123,核能武士,50100,2,24,2,1,,portrait_atlas,renxingguai_henengwushi,2100,14546,1340,114,5,110,34,120,120,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12124,核能武士,50100,2,25,2,1,,portrait_atlas,renxingguai_henengwushi,2100,13412,1221,105,5,120,37,125,125,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12125,核能武士,50100,2,26,2,1,,portrait_atlas,renxingguai_henengwushi,2100,19185,1732,149,5,120,37,130,130,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12126,核能武士,50100,2,27,2,1,,portrait_atlas,renxingguai_henengwushi,2100,20838,1867,162,5,130,40,135,135,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12127,核能武士,50100,2,28,2,1,,portrait_atlas,renxingguai_henengwushi,2100,22616,2011,176,5,130,40,140,140,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12128,核能武士,50100,2,29,2,1,,portrait_atlas,renxingguai_henengwushi,2100,24493,2161,192,5,140,43,145,145,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12129,核能武士,50100,2,30,2,1,,portrait_atlas,renxingguai_henengwushi,2100,38097,2752,245,5,150,46,150,150,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12130,核能武士,50100,2,31,2,1,,portrait_atlas,renxingguai_henengwushi,2100,41109,2947,265,5,160,49,155,155,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12131,核能武士,50100,2,32,2,1,,portrait_atlas,renxingguai_henengwushi,2100,44338,3157,286,5,160,49,160,160,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12132,核能武士,50100,2,33,2,1,,portrait_atlas,renxingguai_henengwushi,2100,47756,3377,308,5,170,52,165,165,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12133,核能武士,50100,2,34,2,1,,portrait_atlas,renxingguai_henengwushi,2100,51416,3612,332,5,170,52,170,170,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12134,核能武士,50100,2,35,2,1,,portrait_atlas,renxingguai_henengwushi,2100,59925,4172,388,5,180,55,175,175,0,0,0,0,0,0,0,0,0,0,11001,230232,,,,,1
12200,嗜血者,60001,10,1,1,2,,portrait_atlas,,2200,99,51,2,5,10,4,5,5,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12201,嗜血者,60001,10,2,1,2,,portrait_atlas,,2200,132,57,3,5,10,4,10,10,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12202,嗜血者,60001,10,3,1,2,,portrait_atlas,,2200,168,64,3,5,20,7,15,15,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12203,嗜血者,60001,10,4,1,2,,portrait_atlas,,2200,210,72,4,5,20,7,20,20,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12204,嗜血者,60001,10,5,1,2,,portrait_atlas,,2200,361,103,6,5,30,10,25,25,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12205,嗜血者,60001,10,6,1,2,,portrait_atlas,,2200,431,117,7,5,30,10,30,30,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12206,嗜血者,60001,10,7,1,2,,portrait_atlas,,2200,507,131,8,5,30,10,35,35,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12207,嗜血者,60001,10,8,1,2,,portrait_atlas,,2200,597,147,10,5,40,13,40,40,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12208,嗜血者,60001,10,9,1,2,,portrait_atlas,,2200,691,165,11,5,40,13,45,45,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12209,嗜血者,60001,10,10,1,2,,portrait_atlas,,2200,1230,217,17,5,50,16,50,50,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12210,嗜血者,60001,10,11,1,2,,portrait_atlas,,2200,1411,243,19,5,50,16,55,55,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12211,嗜血者,60001,10,12,1,2,,portrait_atlas,,2200,1597,269,21,5,50,16,60,60,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12212,嗜血者,60001,10,13,1,2,,portrait_atlas,,2200,1806,299,24,5,60,19,65,65,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12213,嗜血者,60001,10,14,1,2,,portrait_atlas,,2200,2036,331,26,5,60,19,70,70,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12214,嗜血者,60001,10,15,1,2,,portrait_atlas,,2200,2660,420,35,5,70,22,75,75,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12215,嗜血者,60001,10,16,1,2,,portrait_atlas,,2200,2968,461,39,5,70,22,80,80,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12216,嗜血者,60001,10,17,1,2,,portrait_atlas,,2200,3288,505,44,5,80,25,85,85,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12217,嗜血者,60001,10,18,1,2,,portrait_atlas,,2200,3650,554,48,5,80,25,90,90,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12218,嗜血者,60001,10,19,1,2,,portrait_atlas,,2200,4034,606,53,5,80,25,95,95,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12219,嗜血者,60001,10,20,1,2,,portrait_atlas,,2200,6738,805,72,5,100,31,100,100,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12220,嗜血者,60001,10,21,1,2,,portrait_atlas,,2200,7407,876,79,5,100,31,105,105,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12221,嗜血者,60001,10,22,1,2,,portrait_atlas,,2200,8107,950,87,5,100,31,110,110,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12222,嗜血者,60001,10,23,1,2,,portrait_atlas,,2200,8878,1031,95,5,110,34,115,115,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12223,嗜血者,60001,10,24,1,2,,portrait_atlas,,2200,9697,1117,104,5,110,34,120,120,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12224,嗜血者,60001,10,25,1,2,,portrait_atlas,,2200,11765,1339,126,5,120,37,125,125,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12225,嗜血者,60001,10,26,1,2,,portrait_atlas,,2200,12791,1443,136,5,120,37,130,130,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12226,嗜血者,60001,10,27,1,2,,portrait_atlas,,2200,13891,1556,148,5,130,40,135,135,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12227,嗜血者,60001,10,28,1,2,,portrait_atlas,,2200,15077,1677,161,5,130,40,140,140,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12228,嗜血者,60001,10,29,1,2,,portrait_atlas,,2200,16327,1801,174,5,140,43,145,145,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12229,嗜血者,60001,10,30,1,2,,portrait_atlas,,2200,13206,1193,116,5,150,46,150,150,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12230,嗜血者,60001,10,31,1,2,,portrait_atlas,,2200,27406,2457,241,5,160,49,155,155,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12231,嗜血者,60001,10,32,1,2,,portrait_atlas,,2200,29559,2631,261,5,160,49,160,160,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12232,嗜血者,60001,10,33,1,2,,portrait_atlas,,2200,16556,1463,146,5,170,52,165,165,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12233,嗜血者,60001,10,34,1,2,,portrait_atlas,,2200,34278,3010,302,5,170,52,170,170,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12234,嗜血者,60001,10,35,1,2,,portrait_atlas,,2200,39950,3477,353,5,180,55,175,175,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
12300,狂暴丧尸,60001,10,1,1,2,,portrait_atlas,,2300,123,56,2,5,10,4,5,5,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12301,狂暴丧尸,60001,10,2,1,2,,portrait_atlas,,2300,165,62,3,5,10,4,10,10,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12302,狂暴丧尸,60001,10,3,1,2,,portrait_atlas,,2300,210,70,3,5,20,7,15,15,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12303,狂暴丧尸,60001,10,4,1,2,,portrait_atlas,,2300,262,79,4,5,20,7,20,20,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12304,狂暴丧尸,60001,10,5,1,2,,portrait_atlas,,2300,450,113,6,5,30,10,25,25,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12305,狂暴丧尸,60001,10,6,1,2,,portrait_atlas,,2300,538,128,7,5,30,10,30,30,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12306,狂暴丧尸,60001,10,7,1,2,,portrait_atlas,,2300,633,144,8,5,30,10,35,35,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12307,狂暴丧尸,60001,10,8,1,2,,portrait_atlas,,2300,746,161,10,5,40,13,40,40,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12308,狂暴丧尸,60001,10,9,1,2,,portrait_atlas,,2300,864,181,11,5,40,13,45,45,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12309,狂暴丧尸,60001,10,10,1,2,,portrait_atlas,,2300,1539,238,17,5,50,16,50,50,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12310,狂暴丧尸,60001,10,11,1,2,,portrait_atlas,,2300,1765,267,19,5,50,16,55,55,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12311,狂暴丧尸,60001,10,12,1,2,,portrait_atlas,,2300,1996,296,22,5,50,16,60,60,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12312,狂暴丧尸,60001,10,13,1,2,,portrait_atlas,,2300,2257,328,25,5,60,19,65,65,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12313,狂暴丧尸,60001,10,14,1,2,,portrait_atlas,,2300,2544,364,28,5,60,19,70,70,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12314,狂暴丧尸,60001,10,15,1,2,,portrait_atlas,,2300,3326,462,36,5,70,22,75,75,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12315,狂暴丧尸,60001,10,16,1,2,,portrait_atlas,,2300,3710,506,40,5,70,22,80,80,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12316,狂暴丧尸,60001,10,17,1,2,,portrait_atlas,,2300,4110,555,46,5,80,25,85,85,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12317,狂暴丧尸,60001,10,18,1,2,,portrait_atlas,,2300,4563,609,50,5,80,25,90,90,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12318,狂暴丧尸,60001,10,19,1,2,,portrait_atlas,,2300,5043,666,55,5,80,25,95,95,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12319,狂暴丧尸,60001,10,20,1,2,,portrait_atlas,,2300,8425,885,75,5,100,31,100,100,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12320,狂暴丧尸,60001,10,21,1,2,,portrait_atlas,,2300,9260,963,82,5,100,31,105,105,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12321,狂暴丧尸,60001,10,22,1,2,,portrait_atlas,,2300,10132,1044,90,5,100,31,110,110,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12322,狂暴丧尸,60001,10,23,1,2,,portrait_atlas,,2300,11097,1134,99,5,110,34,115,115,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12323,狂暴丧尸,60001,10,24,1,2,,portrait_atlas,,2300,12121,1229,109,5,110,34,120,120,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12324,狂暴丧尸,60001,10,25,1,2,,portrait_atlas,,2300,14706,1472,132,5,120,37,125,125,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12325,狂暴丧尸,60001,10,26,1,2,,portrait_atlas,,2300,15987,1587,142,5,120,37,130,130,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12326,狂暴丧尸,60001,10,27,1,2,,portrait_atlas,,2300,17365,1712,155,5,130,40,135,135,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12327,狂暴丧尸,60001,10,28,1,2,,portrait_atlas,,2300,18846,1843,168,5,130,40,140,140,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12328,狂暴丧尸,60001,10,29,1,2,,portrait_atlas,,2300,20408,1981,182,5,140,43,145,145,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12329,狂暴丧尸,60001,10,30,1,2,,portrait_atlas,,2300,16508,1312,122,5,150,46,150,150,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12330,狂暴丧尸,60001,10,31,1,2,,portrait_atlas,,2300,34258,2702,252,5,160,49,155,155,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12331,狂暴丧尸,60001,10,32,1,2,,portrait_atlas,,2300,36947,2894,274,5,160,49,160,160,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12332,狂暴丧尸,60001,10,33,1,2,,portrait_atlas,,2300,20693,1609,153,5,170,52,165,165,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12333,狂暴丧尸,60001,10,34,1,2,,portrait_atlas,,2300,42849,3311,317,5,170,52,170,170,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12334,狂暴丧尸,60001,10,35,1,2,,portrait_atlas,,2300,49935,3824,370,5,180,55,175,175,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
12400,冷血屠夫,60000,9,1,2,3,,portrait_atlas,boss_wushentufu,2400,148,61,2,5,10,4,5,5,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12401,冷血屠夫,60000,9,2,2,3,,portrait_atlas,boss_wushentufu,2400,198,68,3,5,10,4,10,10,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12402,冷血屠夫,60000,9,3,2,3,,portrait_atlas,boss_wushentufu,2400,252,76,3,5,20,7,15,15,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12403,冷血屠夫,60000,9,4,2,3,,portrait_atlas,boss_wushentufu,2400,315,86,4,5,20,7,20,20,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12404,冷血屠夫,60000,9,5,2,3,,portrait_atlas,boss_wushentufu,2400,541,124,6,5,30,10,25,25,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12405,冷血屠夫,60000,9,6,2,3,,portrait_atlas,boss_wushentufu,2400,645,140,7,5,30,10,30,30,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12406,冷血屠夫,60000,9,7,2,3,,portrait_atlas,boss_wushentufu,2400,761,157,8,5,30,10,35,35,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12407,冷血屠夫,60000,9,8,2,3,,portrait_atlas,boss_wushentufu,2400,894,177,11,5,40,13,40,40,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12408,冷血屠夫,60000,9,9,2,3,,portrait_atlas,boss_wushentufu,2400,1037,197,12,5,40,13,45,45,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12409,冷血屠夫,60000,9,10,2,3,,portrait_atlas,boss_wushentufu,2400,1846,260,18,5,50,16,50,50,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12410,冷血屠夫,60000,9,11,2,3,,portrait_atlas,boss_wushentufu,2400,2118,291,20,5,50,16,55,55,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12411,冷血屠夫,60000,9,12,2,3,,portrait_atlas,boss_wushentufu,2400,2396,323,23,5,50,16,60,60,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12412,冷血屠夫,60000,9,13,2,3,,portrait_atlas,boss_wushentufu,2400,2710,358,26,5,60,19,65,65,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12413,冷血屠夫,60000,9,14,2,3,,portrait_atlas,boss_wushentufu,2400,3054,397,29,5,60,19,70,70,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12414,冷血屠夫,60000,9,15,2,3,,portrait_atlas,boss_wushentufu,2400,3991,504,38,5,70,22,75,75,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12415,冷血屠夫,60000,9,16,2,3,,portrait_atlas,boss_wushentufu,2400,4452,553,43,5,70,22,80,80,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12416,冷血屠夫,60000,9,17,2,3,,portrait_atlas,boss_wushentufu,2400,4934,606,48,5,80,25,85,85,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12417,冷血屠夫,60000,9,18,2,3,,portrait_atlas,boss_wushentufu,2400,5475,665,52,5,80,25,90,90,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12418,冷血屠夫,60000,9,19,2,3,,portrait_atlas,boss_wushentufu,2400,6050,726,59,5,80,25,95,95,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12419,冷血屠夫,60000,9,20,2,3,,portrait_atlas,boss_wushentufu,2400,10108,965,79,5,100,31,100,100,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12420,冷血屠夫,60000,9,21,2,3,,portrait_atlas,boss_wushentufu,2400,11112,1051,86,5,100,31,105,105,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12421,冷血屠夫,60000,9,22,2,3,,portrait_atlas,boss_wushentufu,2400,12160,1139,95,5,100,31,110,110,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12422,冷血屠夫,60000,9,23,2,3,,portrait_atlas,boss_wushentufu,2400,13318,1237,104,5,110,34,115,115,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12423,冷血屠夫,60000,9,24,2,3,,portrait_atlas,boss_wushentufu,2400,14546,1340,114,5,110,34,120,120,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12424,冷血屠夫,60000,9,25,2,3,,portrait_atlas,boss_wushentufu,2400,17647,1606,138,5,120,37,125,125,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12425,冷血屠夫,60000,9,26,2,3,,portrait_atlas,boss_wushentufu,2400,19185,1732,149,5,120,37,130,130,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12426,冷血屠夫,60000,9,27,2,3,,portrait_atlas,boss_wushentufu,2400,20838,1867,162,5,130,40,135,135,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12427,冷血屠夫,60000,9,28,2,3,,portrait_atlas,boss_wushentufu,2400,22616,2011,176,5,130,40,140,140,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12428,冷血屠夫,60000,9,29,2,3,,portrait_atlas,boss_wushentufu,2400,24493,2161,192,5,140,43,145,145,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12429,冷血屠夫,60000,9,30,2,3,,portrait_atlas,boss_wushentufu,2400,38097,2752,245,5,150,46,150,150,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12430,冷血屠夫,60000,9,31,2,3,,portrait_atlas,boss_wushentufu,2400,41109,2947,265,5,160,49,155,155,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12431,冷血屠夫,60000,9,32,2,3,,portrait_atlas,boss_wushentufu,2400,44338,3157,286,5,160,49,160,160,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12432,冷血屠夫,60000,9,33,2,3,,portrait_atlas,boss_wushentufu,2400,24833,1756,160,5,170,52,165,165,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12433,冷血屠夫,60000,9,34,2,3,,portrait_atlas,boss_wushentufu,2400,51416,3612,332,5,170,52,170,170,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
12434,冷血屠夫,60000,9,35,2,3,,portrait_atlas,boss_wushentufu,2400,59925,4172,388,5,180,55,175,175,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
21000,劫掠者,50000,1,1,1,1,,portrait_atlas,renxingguai_ailizhishu,1000,99,51,2,5,10,4,5,5,0,0,0,0,0,0,0,0,0,0,11001,,,,108050:108051,,1
21001,劫掠者,50000,1,2,1,1,,portrait_atlas,renxingguai_ailizhishu,1000,132,57,3,5,10,4,10,10,0,0,0,0,0,0,0,0,0,0,11001,,,,108050:108051,,1
21002,劫掠者,50000,1,3,1,1,,portrait_atlas,renxingguai_ailizhishu,1000,168,64,3,5,20,7,15,15,0,0,0,0,0,0,0,0,0,0,11001,,,,108050:108051,,1
