index,id,equip_type,skill_atlas,skill_icon,skill_name,display_type,speed,speed_effect,shift_target,if_group,anger_skill_prepare_effect_id,anger_skill_prepare_audio_id,anger_skill_prepare_next_time,anger_skill_prepare_life_time,effect_trigger_time,skill_attack_effect_id,skill_attack_audio,skill_attack_bullet,skill_attack_bullet_if_through,skill_attack_bullet_next_time,skill_attack_trigger_effect_id,trajectory,skill_attack_trigger_audio,skill_attack_trigger_next_time,skill_attack_hit_effect_id,skill_attack_hit_audio
1790,220309,8,heroSkill_atlas,skill_220309,穿透射击,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1791,220309,11,heroSkill_atlas,skill_220309,穿透射击,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1792,220309,10,heroSkill_atlas,skill_220309,穿透射击,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1793,220309,9,heroSkill_atlas,skill_220309,穿透射击,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1794,220311,1,heroSkill_atlas,skill_220311,会心一击,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1795,220311,2,heroSkill_atlas,skill_220311,会心一击,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1796,220311,3,heroSkill_atlas,skill_220311,会心一击,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1797,220311,4,heroSkill_atlas,skill_220311,会心一击,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1798,220311,5,heroSkill_atlas,skill_220311,会心一击,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1799,220311,6,heroSkill_atlas,skill_220311,会心一击,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1800,220311,7,heroSkill_atlas,skill_220311,会心一击,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1801,220311,8,heroSkill_atlas,skill_220311,会心一击,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1802,220311,11,heroSkill_atlas,skill_220311,会心一击,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1803,220311,10,heroSkill_atlas,skill_220311,会心一击,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1804,220311,9,heroSkill_atlas,skill_220311,会心一击,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1805,220314,1,heroSkill_atlas,skill_220314,快速攻击,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1806,220314,2,heroSkill_atlas,skill_220314,快速攻击,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1807,220314,3,heroSkill_atlas,skill_220314,快速攻击,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1808,220314,4,heroSkill_atlas,skill_220314,快速攻击,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1809,220314,5,heroSkill_atlas,skill_220314,快速攻击,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1810,220314,6,heroSkill_atlas,skill_220314,快速攻击,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1811,220314,7,heroSkill_atlas,skill_220314,快速攻击,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1812,220314,8,heroSkill_atlas,skill_220314,快速攻击,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1813,220314,11,heroSkill_atlas,skill_220314,快速攻击,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1814,220314,10,heroSkill_atlas,skill_220314,快速攻击,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1815,220314,9,heroSkill_atlas,skill_220314,快速攻击,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1816,220317,1,heroSkill_atlas,skill_220317,瞬身突袭,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1817,220317,2,heroSkill_atlas,skill_220317,瞬身突袭,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1818,220317,3,heroSkill_atlas,skill_220317,瞬身突袭,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1819,220317,4,heroSkill_atlas,skill_220317,瞬身突袭,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1820,220317,5,heroSkill_atlas,skill_220317,瞬身突袭,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1821,220317,6,heroSkill_atlas,skill_220317,瞬身突袭,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1822,220317,7,heroSkill_atlas,skill_220317,瞬身突袭,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1823,220317,8,heroSkill_atlas,skill_220317,瞬身突袭,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1824,220317,11,heroSkill_atlas,skill_220317,瞬身突袭,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1825,220317,10,heroSkill_atlas,skill_220317,瞬身突袭,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1826,220317,9,heroSkill_atlas,skill_220317,瞬身突袭,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1827,220320,1,heroSkill_atlas,skill_220320,切割,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1828,220320,2,heroSkill_atlas,skill_220320,切割,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1829,220320,3,heroSkill_atlas,skill_220320,切割,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1830,220320,4,heroSkill_atlas,skill_220320,切割,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1831,220320,5,heroSkill_atlas,skill_220320,切割,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1832,220320,6,heroSkill_atlas,skill_220320,切割,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1833,220320,7,heroSkill_atlas,skill_220320,切割,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1834,220320,8,heroSkill_atlas,skill_220320,切割,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1835,220320,11,heroSkill_atlas,skill_220320,切割,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1836,220320,10,heroSkill_atlas,skill_220320,切割,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1837,220320,9,heroSkill_atlas,skill_220320,切割,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1838,220323,1,heroSkill_atlas,skill_220323,流血,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1839,220323,2,heroSkill_atlas,skill_220323,流血,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1840,220323,3,heroSkill_atlas,skill_220323,流血,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1841,220323,4,heroSkill_atlas,skill_220323,流血,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1842,220323,5,heroSkill_atlas,skill_220323,流血,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1843,220323,6,heroSkill_atlas,skill_220323,流血,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1844,220323,7,heroSkill_atlas,skill_220323,流血,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1845,220323,8,heroSkill_atlas,skill_220323,流血,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1846,220323,11,heroSkill_atlas,skill_220323,流血,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1847,220323,10,heroSkill_atlas,skill_220323,流血,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1848,220323,9,heroSkill_atlas,skill_220323,流血,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1849,220326,1,heroSkill_atlas,skill_220326,嗜血狂欢,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1850,220326,2,heroSkill_atlas,skill_220326,嗜血狂欢,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1851,220326,3,heroSkill_atlas,skill_220326,嗜血狂欢,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1852,220326,4,heroSkill_atlas,skill_220326,嗜血狂欢,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1853,220326,5,heroSkill_atlas,skill_220326,嗜血狂欢,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1854,220326,6,heroSkill_atlas,skill_220326,嗜血狂欢,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1855,220326,7,heroSkill_atlas,skill_220326,嗜血狂欢,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1856,220326,8,heroSkill_atlas,skill_220326,嗜血狂欢,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1857,220326,11,heroSkill_atlas,skill_220326,嗜血狂欢,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1858,220326,10,heroSkill_atlas,skill_220326,嗜血狂欢,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1859,220326,9,heroSkill_atlas,skill_220326,嗜血狂欢,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1860,220329,1,heroSkill_atlas,skill_220329,追魂,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1861,220329,2,heroSkill_atlas,skill_220329,追魂,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1862,220329,3,heroSkill_atlas,skill_220329,追魂,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1863,220329,4,heroSkill_atlas,skill_220329,追魂,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1864,220329,5,heroSkill_atlas,skill_220329,追魂,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1865,220329,6,heroSkill_atlas,skill_220329,追魂,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1866,220329,7,heroSkill_atlas,skill_220329,追魂,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1867,220329,8,heroSkill_atlas,skill_220329,追魂,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1868,220329,11,heroSkill_atlas,skill_220329,追魂,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1869,220329,10,heroSkill_atlas,skill_220329,追魂,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1870,220329,9,heroSkill_atlas,skill_220329,追魂,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1871,220332,1,heroSkill_atlas,skill_220332,狂怒,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1872,220332,2,heroSkill_atlas,skill_220332,狂怒,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1873,220332,3,heroSkill_atlas,skill_220332,狂怒,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1874,220332,4,heroSkill_atlas,skill_220332,狂怒,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1875,220332,5,heroSkill_atlas,skill_220332,狂怒,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1876,220332,6,heroSkill_atlas,skill_220332,狂怒,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1877,220332,7,heroSkill_atlas,skill_220332,狂怒,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1878,220332,8,heroSkill_atlas,skill_220332,狂怒,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1879,220332,11,heroSkill_atlas,skill_220332,狂怒,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1880,220332,10,heroSkill_atlas,skill_220332,狂怒,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1881,220332,9,heroSkill_atlas,skill_220332,狂怒,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1882,220335,1,heroSkill_atlas,skill_220335,重金悬赏,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1883,220335,2,heroSkill_atlas,skill_220335,重金悬赏,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1884,220335,3,heroSkill_atlas,skill_220335,重金悬赏,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1885,220335,4,heroSkill_atlas,skill_220335,重金悬赏,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1886,220335,5,heroSkill_atlas,skill_220335,重金悬赏,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1887,220335,6,heroSkill_atlas,skill_220335,重金悬赏,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1888,220335,7,heroSkill_atlas,skill_220335,重金悬赏,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1889,220335,8,heroSkill_atlas,skill_220335,重金悬赏,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1890,220335,11,heroSkill_atlas,skill_220335,重金悬赏,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1891,220335,10,heroSkill_atlas,skill_220335,重金悬赏,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1892,220335,9,heroSkill_atlas,skill_220335,重金悬赏,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1893,220338,1,heroSkill_atlas,skill_220338,断罪,1,0,,0,1,3018,,,1000,,6002,203,,0,,,,,,6102,301
1894,220338,2,heroSkill_atlas,skill_220338,断罪,1,0,,0,1,3018,,,1000,,6003,201,,0,,,,,,6103,302
1895,220338,3,heroSkill_atlas,skill_220338,断罪,1,0,,0,1,3018,,,1000,,6004,202,,0,,,,,,6104,302
1896,220338,4,heroSkill_atlas,skill_220338,断罪,1,0,,0,1,3018,,,1000,,6005,204,,0,,,,,,6105,304
1897,220338,5,heroSkill_atlas,skill_220338,断罪,1,0,,0,1,3018,,,1000,,6006,200,,0,,,,,,6106,306
1898,220338,6,heroSkill_atlas,skill_220338,断罪,1,0,,0,1,3018,,,1000,,6009,206,,0,,,,,,6109,306
1899,220338,7,heroSkill_atlas,skill_220338,断罪,1,0,,0,1,3018,,,1000,,6008,207,,0,,,,,,6108,305
1900,220338,8,heroSkill_atlas,skill_220338,断罪,1,0,,0,1,3018,,,1000,,6007,205,,0,,,,,,6107,303
1901,220338,11,heroSkill_atlas,skill_220338,断罪,1,0,,0,1,3018,,,1000,,6001,201,,0,,,,,,6101,302
1902,220338,10,heroSkill_atlas,skill_220338,断罪,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1903,220338,9,heroSkill_atlas,skill_220338,断罪,1,0,,0,1,3018,,,1000,,6201,208,,0,,,,,,2001,301
1904,230101,1,heroSkill_atlas,skill_230101,精神穿刺,1,0,,0,1,3019,,,1000,,6002,203,,0,,,,,,6102,301
1905,230101,2,heroSkill_atlas,skill_230101,精神穿刺,1,0,,0,1,3019,,,1000,,6003,201,,0,,,,,,6103,302
1906,230101,3,heroSkill_atlas,skill_230101,精神穿刺,1,0,,0,1,3019,,,1000,,6004,202,,0,,,,,,6104,302
1907,230101,4,heroSkill_atlas,skill_230101,精神穿刺,1,0,,0,1,3019,,,1000,,6005,204,,0,,,,,,6105,304
1908,230101,5,heroSkill_atlas,skill_230101,精神穿刺,1,0,,0,1,3019,,,1000,,6006,200,,0,,,,,,6106,306
1909,230101,6,heroSkill_atlas,skill_230101,精神穿刺,1,0,,0,1,3019,,,1000,,6009,206,,0,,,,,,6109,306
1910,230101,7,heroSkill_atlas,skill_230101,精神穿刺,1,0,,0,1,3019,,,1000,,6008,207,,0,,,,,,6108,305
1911,230101,8,heroSkill_atlas,skill_230101,精神穿刺,1,0,,0,1,3019,,,1000,,6007,205,,0,,,,,,6107,303
1912,230101,11,heroSkill_atlas,skill_230101,精神穿刺,1,0,,0,1,3019,,,1000,,6001,201,,0,,,,,,6101,302
1913,230101,10,heroSkill_atlas,skill_230101,精神穿刺,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
1914,230101,9,heroSkill_atlas,skill_230101,精神穿刺,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
1915,230104,1,heroSkill_atlas,skill_230104,致死激光,1,0,,0,1,3019,,,1000,,6002,203,,0,,,,,,6102,301
1916,230104,2,heroSkill_atlas,skill_230104,致死激光,1,0,,0,1,3019,,,1000,,6003,201,,0,,,,,,6103,302
1917,230104,3,heroSkill_atlas,skill_230104,致死激光,1,0,,0,1,3019,,,1000,,6004,202,,0,,,,,,6104,302
1918,230104,4,heroSkill_atlas,skill_230104,致死激光,1,0,,0,1,3019,,,1000,,6005,204,,0,,,,,,6105,304
1919,230104,5,heroSkill_atlas,skill_230104,致死激光,1,0,,0,1,3019,,,1000,,6006,200,,0,,,,,,6106,306
1920,230104,6,heroSkill_atlas,skill_230104,致死激光,1,0,,0,1,3019,,,1000,,6009,206,,0,,,,,,6109,306
1921,230104,7,heroSkill_atlas,skill_230104,致死激光,1,0,,0,1,3019,,,1000,,6008,207,,0,,,,,,6108,305
1922,230104,8,heroSkill_atlas,skill_230104,致死激光,1,0,,0,1,3019,,,1000,,6007,205,,0,,,,,,6107,303
1923,230104,11,heroSkill_atlas,skill_230104,致死激光,1,0,,0,1,3019,,,1000,,6001,201,,0,,,,,,6101,302
1924,230104,10,heroSkill_atlas,skill_230104,致死激光,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
1925,230104,9,heroSkill_atlas,skill_230104,致死激光,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
1926,230107,1,heroSkill_atlas,skill_230107,静电印记,1,0,,0,1,3019,,,1000,,6002,203,,0,,,,,,6102,301
1927,230107,2,heroSkill_atlas,skill_230107,静电印记,1,0,,0,1,3019,,,1000,,6003,201,,0,,,,,,6103,302
1928,230107,3,heroSkill_atlas,skill_230107,静电印记,1,0,,0,1,3019,,,1000,,6004,202,,0,,,,,,6104,302
1929,230107,4,heroSkill_atlas,skill_230107,静电印记,1,0,,0,1,3019,,,1000,,6005,204,,0,,,,,,6105,304
1930,230107,5,heroSkill_atlas,skill_230107,静电印记,1,0,,0,1,3019,,,1000,,6006,200,,0,,,,,,6106,306
1931,230107,6,heroSkill_atlas,skill_230107,静电印记,1,0,,0,1,3019,,,1000,,6009,206,,0,,,,,,6109,306
1932,230107,7,heroSkill_atlas,skill_230107,静电印记,1,0,,0,1,3019,,,1000,,6008,207,,0,,,,,,6108,305
1933,230107,8,heroSkill_atlas,skill_230107,静电印记,1,0,,0,1,3019,,,1000,,6007,205,,0,,,,,,6107,303
1934,230107,11,heroSkill_atlas,skill_230107,静电印记,1,0,,0,1,3019,,,1000,,6001,201,,0,,,,,,6101,302
1935,230107,10,heroSkill_atlas,skill_230107,静电印记,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
1936,230107,9,heroSkill_atlas,skill_230107,静电印记,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
1937,230110,1,heroSkill_atlas,skill_230110,饱和轰炸,1,0,,0,1,3019,,,1000,,6002,203,,0,,,,,,6102,301
1938,230110,2,heroSkill_atlas,skill_230110,饱和轰炸,1,0,,0,1,3019,,,1000,,6003,201,,0,,,,,,6103,302
1939,230110,3,heroSkill_atlas,skill_230110,饱和轰炸,1,0,,0,1,3019,,,1000,,6004,202,,0,,,,,,6104,302
1940,230110,4,heroSkill_atlas,skill_230110,饱和轰炸,1,0,,0,1,3019,,,1000,,6005,204,,0,,,,,,6105,304
1941,230110,5,heroSkill_atlas,skill_230110,饱和轰炸,1,0,,0,1,3019,,,1000,,6006,200,,0,,,,,,6106,306
1942,230110,6,heroSkill_atlas,skill_230110,饱和轰炸,1,0,,0,1,3019,,,1000,,6009,206,,0,,,,,,6109,306
1943,230110,7,heroSkill_atlas,skill_230110,饱和轰炸,1,0,,0,1,3019,,,1000,,6008,207,,0,,,,,,6108,305
1944,230110,8,heroSkill_atlas,skill_230110,饱和轰炸,1,0,,0,1,3019,,,1000,,6007,205,,0,,,,,,6107,303
1945,230110,11,heroSkill_atlas,skill_230110,饱和轰炸,1,0,,0,1,3019,,,1000,,6001,201,,0,,,,,,6101,302
1946,230110,10,heroSkill_atlas,skill_230110,饱和轰炸,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
1947,230110,9,heroSkill_atlas,skill_230110,饱和轰炸,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
1948,230113,1,heroSkill_atlas,skill_230113,致命能量,1,0,,0,1,3019,,,1000,,6002,203,,0,,,,,,6102,301
1949,230113,2,heroSkill_atlas,skill_230113,致命能量,1,0,,0,1,3019,,,1000,,6003,201,,0,,,,,,6103,302
1950,230113,3,heroSkill_atlas,skill_230113,致命能量,1,0,,0,1,3019,,,1000,,6004,202,,0,,,,,,6104,302
1951,230113,4,heroSkill_atlas,skill_230113,致命能量,1,0,,0,1,3019,,,1000,,6005,204,,0,,,,,,6105,304
1952,230113,5,heroSkill_atlas,skill_230113,致命能量,1,0,,0,1,3019,,,1000,,6006,200,,0,,,,,,6106,306
1953,230113,6,heroSkill_atlas,skill_230113,致命能量,1,0,,0,1,3019,,,1000,,6009,206,,0,,,,,,6109,306
1954,230113,7,heroSkill_atlas,skill_230113,致命能量,1,0,,0,1,3019,,,1000,,6008,207,,0,,,,,,6108,305
1955,230113,8,heroSkill_atlas,skill_230113,致命能量,1,0,,0,1,3019,,,1000,,6007,205,,0,,,,,,6107,303
1956,230113,11,heroSkill_atlas,skill_230113,致命能量,1,0,,0,1,3019,,,1000,,6001,201,,0,,,,,,6101,302
1957,230113,10,heroSkill_atlas,skill_230113,致命能量,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
1958,230113,9,heroSkill_atlas,skill_230113,致命能量,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
1959,230116,1,heroSkill_atlas,skill_230116,核弹,1,0,,0,1,3019,,,1000,,6002,203,,0,,,,,,6102,301
1960,230116,2,heroSkill_atlas,skill_230116,核弹,1,0,,0,1,3019,,,1000,,6003,201,,0,,,,,,6103,302
1961,230116,3,heroSkill_atlas,skill_230116,核弹,1,0,,0,1,3019,,,1000,,6004,202,,0,,,,,,6104,302
1962,230116,4,heroSkill_atlas,skill_230116,核弹,1,0,,0,1,3019,,,1000,,6005,204,,0,,,,,,6105,304
1963,230116,5,heroSkill_atlas,skill_230116,核弹,1,0,,0,1,3019,,,1000,,6006,200,,0,,,,,,6106,306
1964,230116,6,heroSkill_atlas,skill_230116,核弹,1,0,,0,1,3019,,,1000,,6009,206,,0,,,,,,6109,306
1965,230116,7,heroSkill_atlas,skill_230116,核弹,1,0,,0,1,3019,,,1000,,6008,207,,0,,,,,,6108,305
1966,230116,8,heroSkill_atlas,skill_230116,核弹,1,0,,0,1,3019,,,1000,,6007,205,,0,,,,,,6107,303
1967,230116,11,heroSkill_atlas,skill_230116,核弹,1,0,,0,1,3019,,,1000,,6001,201,,0,,,,,,6101,302
1968,230116,10,heroSkill_atlas,skill_230116,核弹,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
1969,230116,9,heroSkill_atlas,skill_230116,核弹,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
1970,230119,1,heroSkill_atlas,skill_230119,地雷阵,1,0,,0,1,3019,,,1000,,6002,203,,0,,,,,,6102,301
1971,230119,2,heroSkill_atlas,skill_230119,地雷阵,1,0,,0,1,3019,,,1000,,6003,201,,0,,,,,,6103,302
1972,230119,3,heroSkill_atlas,skill_230119,地雷阵,1,0,,0,1,3019,,,1000,,6004,202,,0,,,,,,6104,302
1973,230119,4,heroSkill_atlas,skill_230119,地雷阵,1,0,,0,1,3019,,,1000,,6005,204,,0,,,,,,6105,304
1974,230119,5,heroSkill_atlas,skill_230119,地雷阵,1,0,,0,1,3019,,,1000,,6006,200,,0,,,,,,6106,306
1975,230119,6,heroSkill_atlas,skill_230119,地雷阵,1,0,,0,1,3019,,,1000,,6009,206,,0,,,,,,6109,306
1976,230119,7,heroSkill_atlas,skill_230119,地雷阵,1,0,,0,1,3019,,,1000,,6008,207,,0,,,,,,6108,305
1977,230119,8,heroSkill_atlas,skill_230119,地雷阵,1,0,,0,1,3019,,,1000,,6007,205,,0,,,,,,6107,303
1978,230119,11,heroSkill_atlas,skill_230119,地雷阵,1,0,,0,1,3019,,,1000,,6001,201,,0,,,,,,6101,302
1979,230119,10,heroSkill_atlas,skill_230119,地雷阵,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
1980,230119,9,heroSkill_atlas,skill_230119,地雷阵,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
1981,230122,1,heroSkill_atlas,skill_230122,化学风暴,1,0,,0,1,3019,,,1000,,6002,203,,0,,,,,,6102,301
1982,230122,2,heroSkill_atlas,skill_230122,化学风暴,1,0,,0,1,3019,,,1000,,6003,201,,0,,,,,,6103,302
1983,230122,3,heroSkill_atlas,skill_230122,化学风暴,1,0,,0,1,3019,,,1000,,6004,202,,0,,,,,,6104,302
1984,230122,4,heroSkill_atlas,skill_230122,化学风暴,1,0,,0,1,3019,,,1000,,6005,204,,0,,,,,,6105,304
1985,230122,5,heroSkill_atlas,skill_230122,化学风暴,1,0,,0,1,3019,,,1000,,6006,200,,0,,,,,,6106,306
1986,230122,6,heroSkill_atlas,skill_230122,化学风暴,1,0,,0,1,3019,,,1000,,6009,206,,0,,,,,,6109,306
1987,230122,7,heroSkill_atlas,skill_230122,化学风暴,1,0,,0,1,3019,,,1000,,6008,207,,0,,,,,,6108,305
1988,230122,8,heroSkill_atlas,skill_230122,化学风暴,1,0,,0,1,3019,,,1000,,6007,205,,0,,,,,,6107,303
1989,230122,11,heroSkill_atlas,skill_230122,化学风暴,1,0,,0,1,3019,,,1000,,6001,201,,0,,,,,,6101,302
1990,230122,10,heroSkill_atlas,skill_230122,化学风暴,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
1991,230122,9,heroSkill_atlas,skill_230122,化学风暴,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
1992,230125,1,heroSkill_atlas,skill_230125,噩梦粉尘,1,0,,0,1,3019,,,1000,,6002,203,,0,,,,,,6102,301
1993,230125,2,heroSkill_atlas,skill_230125,噩梦粉尘,1,0,,0,1,3019,,,1000,,6003,201,,0,,,,,,6103,302
1994,230125,3,heroSkill_atlas,skill_230125,噩梦粉尘,1,0,,0,1,3019,,,1000,,6004,202,,0,,,,,,6104,302
1995,230125,4,heroSkill_atlas,skill_230125,噩梦粉尘,1,0,,0,1,3019,,,1000,,6005,204,,0,,,,,,6105,304
1996,230125,5,heroSkill_atlas,skill_230125,噩梦粉尘,1,0,,0,1,3019,,,1000,,6006,200,,0,,,,,,6106,306
1997,230125,6,heroSkill_atlas,skill_230125,噩梦粉尘,1,0,,0,1,3019,,,1000,,6009,206,,0,,,,,,6109,306
1998,230125,7,heroSkill_atlas,skill_230125,噩梦粉尘,1,0,,0,1,3019,,,1000,,6008,207,,0,,,,,,6108,305
