id,forbiden_words
3467,十年动乱石进
3468,食捻屎
3469,食屎
3470,驶你公
3471,驶你老母
3472,驶你老师
3473,驶你母
3474,驶你娘
3475,是鸡
3476,受虐狂
3477,售ID
3478,售号
3479,售软件
3480,双峰微颤
3481,氵去
3482,水利部
3483,水去车仑
3484,税务总局
3485,司法部
3486,私服
3487,私/服
3488,私\\服
3489,私-服
3490,私—服
3491,死gd
3492,死gm
3493,死全家
3494,四川独立
3495,四人帮
3496,宋祖英
3497,他爹
3498,他妈
3499,他马的
3500,他母亲
3501,他祖宗
3502,台办
3503,台湾党
3504,台湾帝国
3505,台湾共产党
3506,台湾共和国
3507,台湾狗
3508,太监
3509,天皇陛下
3510,田纪云
3511,舔西
3512,投毒杀人
3513,透视软件
3514,外挂
3515,外 挂
3516,外/挂
3517,外\\挂
3518,外_挂
3519,外-挂
3520,外—挂
3521,外汇局
3522,外交部
3523,外专局
3524,晚年周恩来
3525,万税
3526,王宝森
3527,王昊
3528,王震
3529,网管
3530,温家保
3531,温馨
3532,温总理
3533,文化部
3534,文物局
3535,倭国
3536,倭寇
3537,我操你
3538,我妳老爸
3539,无界浏览器
3540,吴 仪
3541,五星红旗
3542,西藏天葬
3543,希望之声
3544,洗脑班
3545,系统
3546,系统公告
3547,系统讯息
3548,鲜族
3549,想上你
3550,小鸡鸡
3551,小泉纯一郎
3552,小日本
3553,小肉粒
3554,小乳头
3555,邪教
3556,性爱
3557,性虐待
3558,性无能
3559,徐光春
3560,血逼
3561,血腥图片
3562,鸦片液
3563,鸦片渣
3564,烟草局
3565,严方军
3566,阳精
3567,摇头玩
3568,耶苏
3569,夜情
3570,一国两制
3571,伊拉克
3572,伊朗
3573,以茎至洞
3574,抑制剂
3575,阴毛
3576,阴水
3577,阴小撕大
3578,淫货
3579,淫贱
3580,淫叫
3581,淫毛
3582,淫靡
3583,淫语连连
3584,淫欲
3585,英雄纪念碑
3586,硬挺
3587,邮政局
3588,游戏发奖员
3589,游戏宫理员
3590,游戏管理员
3591,舆论钳制
3592,玉杵
3593,欲火焚身
3594,原子能机构
3595,远程偷拍
3596,曰GM
3597,曰你
3598,月经
3599,月经不调
3600,扎卡维是英雄
3601,杂种
3602,扎卡维
3603,张朝阳
3604,张潮阳
3605,张磊
3606,张小平
3607,侦探设备
3608,中国恐怖组织
3609,中华民国
3610,中宣部
3611,周总理
3612,朱总理
3613,猪容基
3614,主席
3615,装屄
3616,追查国际
3617,子女任职名单
3618,自杀手册
3619,自杀指南
3620,自制手枪
3621,自治机关
3622,宗教
3623,总局
3624,坐台的
3625,操逼毛
3626,u r
3627,taobao
3628,webgame.com.cn
3629,垃圾游戏
3630,烂游戏
3631,h站
3632,龙虎
3633,虎门
3634,龙 虎 门
3635,WEB牌戰
3636,WEB战牌
3637,战牌
3638,8 仙
3639,ＵＲ
3640,街头对抗
3641,混 沌决
3642,偷窥视频
3643,强暴幼女
3644,西藏自由
3645,Freetibet
3646,呼喊派
3647,徒弟会
3648,全范围教会
3649,灵灵教
3650,新约教会
3651,主神教
3652,被立王
3653,同一教
3654,三班仆人派
3655,灵仙真佛宗
3656,天父的儿女
3657,达米宣教会
3658,世界以利亚福音宣教会
3659,常受教
3660,中华大陆行政执事站
3661,isis
3662,伊斯兰国。isil
3663,乌克兰分离
3664,占中
3665,ISIL
3666,西藏
3667,自由
3668,Freetibet全能神
3669,世界以利亚
3670,福音宣教会
3671,伊斯兰国
3672,占领中环
3673,默罕默德
3674,港灿狗
3675,QQ号
3676,企鹅号
3677,威信
3678,weixin
3679,vx
3680,VX
3681,Vx
3682,vX
3683,脚本
3684,外挂
3685,开挂
3686,挂
3687,代练
3688,退
3689,款
3690,tui
3691,kuan
3692,②③③⑤③⑨①⑤④
3693,714799928
3694,⑦①④⑦⑨⑨⑨②⑧
3695,233539154
3696,cxsg
3697,①
3698,②
3699,③
3700,④
3701,⑤
3702,⑥
3703,⑦
3704,⑧
3705,⑨
